completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
a person standing.,"The man is a policeman.

LABEL: 1

SENTENCE 3:
The man is wearing a helmet.

LABEL:","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 3:
A man wearing",0.11,0.09,0.33,0.23
a man standing on his motorbike.,"The man is a policeman.

LABEL: 1

SENTENCE 3:
The man is wearing a helmet.

LABEL:","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 3:
A man wearing",0.18,0.4,0.33,0.29
The man puts something on the other mans head.,"The man of the cloth is a priest.

LABEL: 1

SENTENCE 3:
The man of the cloth is a priest.","A man of the cloth puts a black substance on a man's forehead.

LABEL: 1

SENTENCE 3:
A man of",0.21,0.2,0.54,0.32
The women are at the park.,"The man of the cloth is a priest.

SENTENCE 1:
A man of the cloth puts a black substance on a man's forehead.","A man of the cloth puts a black substance on a man's forehead.

LABEL: 2

SENTENCE 3:
A man of",0.13,0.07,0.3,0.24
Two people are outside.,"The wagon is pulled by a horse.

LABEL: 1

SENTENCE 3:
The wagon is pulled by a horse.

","A person rolls down a hill riding a wagon as another watches.

LABEL: 1

SENTENCE 1:
A person rolls down a",0.0,0.0,0.52,0.26
A person stares at an empty hill.,"The wagon is a cart.

SENTENCE 3:
The wagon is pulled by a horse.

SENTENCE 4:
The horse","A person rolls down a hill riding a wagon as another watches.

LABEL: 2

SENTENCE 1:
A person rolls down a",0.08,0.21,0.3,0.3
a girl is leaning against the wall,"a boy holding onto the wall of an old brick house's raised foundation.

SENTENCE 1:
a boy holding onto the wall of an old","a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 2

SENTENCE 1:
a boy holding",0.19,0.21,0.39,0.25
a boy is against the wall of a raised foundation,"a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 1

SENTENCE 3:
a boy holding","a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 1

SENTENCE 1:
a boy holding",0.45,0.45,0.37,0.4
Bruce Springsteen is a singer.,"The concert hall is dark.

LABEL: 1

SENTENCE 3:
Bruce Springsteen is singing in the spotlight in a","The singer is Bruce Springsteen, and the concert hall is dark.

SENTENCE 1:
Bruce Springsteen, with one arm",0.35,0.26,0.36,0.33
Six dogs are outdoors.,"The dogs are swimming in the river.

LABEL: 1

SENTENCE 3:
The dogs are swimming in the river.

","The dog is swimming in the river.

LABEL: 1

SENTENCE 3:
The dog is swimming in the river.

",0.18,0.0,0.51,0.5
The puppies are setting on the couch.,"The dogs are swimming in the river.

SENTENCE 3:
The dogs are swimming in the river.

SENTENCE 4:
","The dog is swimming in the river.

The dog is swimming in the river.

The dog is swimming in the river.

The dog",0.24,0.13,0.53,0.36
A man and woman have mug shots taken because they have been arrested.,"The woman in the scarf is the woman in the picture.

SENTENCE 3:
The woman in the scarf is the woman in the picture.","A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

SENTENCE 3:
A man and woman",0.05,0.21,0.45,0.28
A man and woman take selfies of themselves.,"The man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 1

SENTENCE 3","A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 1

SENTENCE 3",0.32,0.39,0.35,0.36
People are dancing.,"a group of people dancing together.

LABEL: 1

SENTENCE 3:
a group of people dancing together.

LABEL","a group of people dancing together.

LABEL: 1

SENTENCE 3:
a group of people dancing together.

LABEL",0.2,0.2,0.56,0.56
No one is dancing.,"a group of people dancing together.

LABEL: 1

SENTENCE 1:
a group of people dancing together.

LABEL","a group of people dancing together.

LABEL: 2

SENTENCE 3:
a group of people dancing together.

LABEL",0.1,0.1,0.53,0.5
Men sit on the bus.,"The bus is blue.

LABEL: 1

SENTENCE 3:
Men wearing blue uniforms sit on a bus.

LABEL","The bus is a vehicle that carries people and cargo.

LABEL: 1

SENTENCE 3:
The bus is a vehicle that carries",0.36,0.15,0.49,0.33
Men drive the bus into the ocean.,"The bus is blue.

SENTENCE 3:
Men wearing blue uniforms sit on a bus.

LABEL: 3

SENT","The bus is a vehicle that carries people and cargo.

SENTENCE 1:
A man wearing a blue uniform sits on a bus.

",0.17,0.14,0.32,0.28
Two people climbing on a wooden scaffold.,"The men were climbing on a wooden scaffold.

LABEL: 1

SENTENCE 3:
The men were climbing on a wooden scaffold.","The two men climbing on a wooden scaffold.

LABEL: 1

SENTENCE 1:
The two men climbing on a wooden scaffold.",0.37,0.44,0.65,0.69
Two women climbing on a wooden scaffold.,"The men were climbing on a wooden scaffold.

The men were climbing on a wooden scaffold.

The men were climbing on a wooden scaffold.
","The two men climbing on a wooden scaffold.

SENTENCE 1:
Two men climbing on a wooden scaffold.

LABEL: 2
",0.32,0.46,0.62,0.42
The bird is flying over the trees.,"The bird is flying.

SENTENCE 3:
The bird is flying.

SENTENCE 4:
The bird is flying.
","A bird is flapping its wings on the water.

LABEL: 2

SENTENCE 3:
A bird is flapping its wings",0.43,0.23,0.56,0.44
A young boy is playing in a feild.,"The boy is throwing a toy plane in the air.

LABEL: 1

SENTENCE 3:
The boy is throwing a toy plane","A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 1
",0.28,0.29,0.45,0.29
A young boy is playing video games indoors.,"The boy is throwing a toy plane.

SENTENCE 1:
A young boy wearing a red shirt and jeans stands in the middle of a field","A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

SENTENCE 1:",0.18,0.18,0.33,0.29
Six or seven people are standing on a pier.,"The table is on the pier.

LABEL: 1

SENTENCE 3:
The glasses are on the table.

LABEL","The man in the foreground is holding a glass of water.

The man in the background is holding a glass of water.

The man in the",0.15,0.06,0.29,0.38
They are in a boat.,"The table is on the pier.

SENTENCE 3:
The glasses are on the table.

SENTENCE 4:
The glasses","The man is standing on a pier with a table and a pair of glasses in the foreground.

LABEL: 1

SENTENCE 3:",0.09,0.07,0.36,0.16
A person wears a red shirt.,"A person in a red shirt and black pants hunched over.

LABEL: 1

SENTENCE 3:
A person in a red","A person in a red shirt and black pants hunched over.

LABEL: 1

SENTENCE 3:
A person in a red",0.38,0.38,0.35,0.35
The person is wearing a green shirt.,"A person in a red shirt and black pants hunched over.

SENTENCE 3:
A person in a red shirt and black pants hunched","A person in a red shirt and black pants hunched over.

LABEL: 2

SENTENCE 1:
A person in a red",0.2,0.22,0.54,0.3
The child is on the school steps.,"The child is on the library steps.

The child is on the library steps.

The child is on the library steps.

The child","The child is on the library steps.

LABEL: 2

SENTENCE 1:
This child is on the library steps.

",0.4,0.48,0.57,0.58
The child is on the steps.,"This child is on the library steps.

LABEL: 1

SENTENCE 3:
This child is on the library steps.

","The child is on the library steps.

LABEL: 1

SENTENCE 1:
This child is on the library steps.

",0.5,0.5,0.62,0.61
The man is playing football..,"The basketball player is about to dunk the ball.

SENTENCE 3:
The basketball player is about to dunk the ball.

","The basketball player is about to dunk the ball.

SENTENCE 1:
The tattooed basketball player is about to dunk the ball.",0.16,0.15,0.64,0.48
The person is playing basketball.,"The basketball player is about to dunk the ball.

LABEL: 1

SENTENCE 3:
The basketball player is about to d","The basketball player is about to dunk the ball.

LABEL: 1

SENTENCE 3:
The basketball player is about to d",0.24,0.24,0.36,0.36
A boy in a red hood is happy.,"a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 1

SENTENCE 3:
a","a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 1

SENTENCE 3:
a",0.43,0.43,0.29,0.29
The boy is upset.,"a boy in a red hooded top is smiling whilst looking away from his reflection.

SENTENCE 1:
a boy in a red hooded","a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 2

SENTENCE 1:
a",0.15,0.17,0.39,0.14
the man is wearing a gray cap.,"The man and woman are walking down the street.

LABEL: 1

SENTENCE 3:
The man is wearing a gray ball cap","A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL:",0.5,0.36,0.43,0.31
The man is wearing a blue cap.,"The man and woman are walking down the street.

SENTENCE 3:
The man is wearing a gray ball cap.

SENTENCE","A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

SENTENCE",0.44,0.29,0.35,0.27
An old woman has a jean jacket.,"The old man and the old woman are standing outside, but are covered mostly in shadow.

LABEL: 1

SENTENCE 3:
","The old man in a baseball hat and the old woman in a jean jacket are standing outside, but are covered mostly in shadow.

SENTENCE",0.15,0.31,0.19,0.27
An old woman has no jacket.,"The old man and the old woman are standing outside, but are covered mostly in shadow.

The old man and the old woman are standing outside, but","The old man in a baseball hat and the old woman in a jean jacket are standing outside, but are covered mostly in shadow.

SENTENCE",0.12,0.19,0.45,0.24
The couple is having fun.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 3:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A newlywed couple laughing and talking amongst",0.08,0.08,0.5,0.52
The couple just got married.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 3:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A newlywed couple laughing and talking amongst",0.08,0.08,0.46,0.48
The couple is divorced.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 2

SENTENCE 1:
A newlywed couple laughing and talking amongst",0.09,0.09,0.44,0.42
The man is wearing shorts and a t-shirt as he jogs.,"The man is a black man.

SENTENCE 1:
A black man in a long sleeves white collared shirt and a tie is walking to","A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

SENTENCE 1:
A",0.28,0.17,0.41,0.28
The man is moving.,"The man is a black man.

LABEL: 1

SENTENCE 3:
The man is walking to work in a big city.","A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S",0.25,0.14,0.35,0.29
The man is wearing work attire and is walking to his job.,"The man is a black man.

LABEL: 1

SENTENCE 3:
The man is walking to work in a big city.","A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S",0.37,0.28,0.42,0.37
several young people are sitting in an auditorium,"The statue is a statue of a man.

SENTENCE 3:
The statue is a statue of a man.

SENTENCE 4","The statue is a statue of a man.

The statue is a statue of a man.

The statue is a statue of a man.
",0.0,0.0,0.48,0.56
People are in the house.,"The group of adults is a group of adults.

LABEL: 1

SENTENCE 3:
The group of adults is a group of","The child is a boy.

LABEL: 1

SENTENCE 3:
The child is a boy.

LABEL: 1",0.08,0.1,0.44,0.58
The child is sleeping.,"The group of adults is a group of adults.

SENTENCE 3:
The group of adults is a group of adults.

SENT","The child is a boy.

SENTENCE 3:
The child is a boy.

SENTENCE 4:
The child is a",0.16,0.27,0.44,0.41
A woman is singing.,"The woman is singing a song about a man who is a goofy looking man.

LABEL: 1

SENTENCE 3:
","A goofy looking woman is singing on stage.

LABEL: 1

SENTENCE 3:
A goofy looking woman is",0.26,0.38,0.31,0.42
A woman is reciting poetry on the stage.,"The woman is singing a song about a man who is a goofy looking man.

The woman is singing a song about a man who is a","A goofy looking woman is singing on stage.

LABEL: 2

SENTENCE 1:
A goofy looking woman is",0.17,0.4,0.45,0.4
