completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Lyme disease is caused by bacteria.,Lyme disease is an infection caused by a corkscrew-shaped bacterium known as a spirochete ( Borrelia burgdorferi,Lyme disease is an infection caused by a corkscrew-shaped bacterium known as a spirochete ( Borrelia burgdorferi,0.43,0.43,0.63,0.63
The the synapse is the space between a neuron and the next cell.,"A synapse is a space between brain cells that allows chemical signals to be passed from one neuron to another.

LABEL: entails

SENT","A neural synapse is the space between brain cells, or neurons, that allows chemical signals to be passed from one neuron to another.

LABEL:",0.28,0.32,0.2,0.41
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately two meters long.","The two DNA strands are held together by hydrogen bonds between the bases.

LABEL: neutral

SENTENCE 1:
The two DNA strands","Within the nucleus of every human cell, two long, thread-like DNA strands encode the instructions for making all proteins needed for life.

LABEL:",0.13,0.2,0.21,0.3
A person affected by an autosomal dominant disorder has one mutated allele.,"Even in the 50- to 60-year age-at-onset group, the most common early-onset etiology involves the inheritance of one or more apolip","Even in the 50- to 60-year age-at-onset group, the most common early-onset etiology involves the inheritance of one or more apolip",0.05,0.05,0.2,0.2
"If a substance has a ph value greater than 7,that indicates that it is base.","Vocabulary acid anthocyanin base chemical change indicator pH In theory, any substance that undergoes a reversible chemical change when pH changes can be used as an acid","Vocabulary acid anthocyanin base chemical change indicator pH In theory, any substance that undergoes a reversible chemical change when pH changes can be used as an acid",0.14,0.14,0.27,0.27
Dynamics is the study of how forces affect the motion of objects.,"The study of forces is called mechanics.

LABEL: entails

SENTENCE 1:
The study of forces is called mechanics.

","Dynamics is the study of motions that results from forces.

LABEL: entailment

SENTENCE 1:
The study of the motion",0.4,0.52,0.5,0.44
"The bird ancestor that lived in trees developed wings, which is commonly associated with birds.","The spur-winged goose is a common bird of African wetlands.

LABEL: neutral

SENTENCE 1:
The spur-","The spur-winged goose is a common bird of African wetlands.

LABEL: neutral

SENTENCE 1:
The spur-",0.12,0.12,0.22,0.22
"In weather terms, the boundary between two air masses is called front.","The fronts mark the boundary between two air masses.

LABEL: entails

SENTENCE 1:
The fronts mark the boundary between two air","Fronts mark the boundary between two air masses.

LABEL: not_entails

SENTENCE 1:
The front is a boundary",0.36,0.47,0.39,0.42
The concentration of the hydrogen ion in a solution can be calculated when the ph is known.,"pH is a measure of the hydrogen ion concentration in water.

LABEL: entails

SENTENCE 1:
pH is a measure of the","pH is a measure of the hydrogen ion concentration in water.

LABEL: entailment

SENTENCE 1:
pH pH is a measure",0.37,0.38,0.35,0.38
"A sealed, vacuum-insulated reaction flask approximates the condition of a isolated system, in which neither matter nor heat can be exchanged between system and surroundings.","Isolated system B system in which neither  matter nor energy is exchanged with the surroundings.

LABEL: entails

SENTENCE 1:
","Isolated system A system in which neither matter nor energy is exchanged with the surroundings.

LABEL: entailment

SENTENCE 1:
",0.4,0.4,0.31,0.3
Beneficial fungi play a crucial role in balance of ecosystems.,"The salmon population is a key indicator of ecosystem balance.

LABEL: neutral

SENTENCE 1:
The salmon population is a key indicator","Homing is also believed to play an important role in ecosystem stabilization at salmon breeding grounds.

LABEL: positive

SENTENCE 1:
",0.13,0.2,0.44,0.21
Backbone is another name for the vertebral column.,"They are divided into animals with a backbone and animals without one.

LABEL: entails

SENTENCE 1:
They are divided into animals","They are divided into animals with a vertebral column or backbone and animals without one.

LABEL: not_entails

SENTENCE 1:",0.07,0.14,0.26,0.12
Calcium ion is an example of a second messenger.,"The low concentration of calcium in the cytosol allows calcium ions to function as a second messenger in calcium signaling.

LABEL: entails

SENTENCE","The low concentration of calcium in the cytosol allows calcium ions to function as a second messenger in calcium signaling.

SENTENCE 1:
The low concentration",0.25,0.24,0.18,0.36
Compounds containing the element carbon are the basis of all known life.,"VOLATILE ORGANIC COMPOUND (VOC) is any volatile chemical compound which contains the element carbon excluding methane, carbon monoxide, carbon dioxide,","VOCs are a class of chemicals that are emitted into the atmosphere as gases or vapors and include a wide variety of chemicals, some of which may have",0.19,0.15,0.43,0.1
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called a(n) metallic bond.,"The number of bonds depends on the size, charge, and electron configuration of the metal ion and the ligands.

LABEL: neutral

SENT","The number of bonds depends on the size, charge, and electron configuration of the metal ion and the ligands.

LABEL: positive

SENT",0.24,0.24,0.11,0.19
The element carbon is present in all organic molecules.,"The name of the compound is the name of the element that is not carbon.

LABEL: entailment

SENTENCE 1:
The","The name of the compound is derived from the name of the parent compound.

LABEL: entailment

SENTENCE 1:
The name",0.21,0.14,0.11,0.19
Compounds containing the element carbon are the basis of all known life.,"Carbon is the main element in organic compounds, so carbon is essential to life on Earth.

LABEL: entails

SENTENCE 1:","Carbon is the main element in organic compounds, so carbon is essential to life on Earth.

LABEL: entailment

SENTENCE 1",0.25,0.25,0.26,0.27
Plasma matter makes up most of the universe.,"The Sun is a star.

LABEL: entails

SENTENCE 1:
Plasma is the most abundant form of ordinary matter in the","Plasma is the most abundant form of ordinary matter in the Universe, most of which is in the rarefied intergalactic regions, particularly the intracl",0.29,0.31,0.25,0.41
A bee will sometimes do a dance to tell other bees in the hive where to find food.,"A honey bee that discovers a new food source will tell other honey bees about its location through the honey bee dance.

LABEL: entails

S","A honey bee that discovers a new food source will tell other honey bees about its location through the honey bee dance.

LABEL: entailment

",0.33,0.33,0.23,0.32
The development of the respiratory system in the fetus begins at about 4 weeks.,"The placenta is a vital organ that provides oxygen and nutrients to the fetus.

LABEL: positive

SENTENCE 3:
The placenta is","At 8 weeks of pregnancy, the placenta and fetus have been developing for 6 weeks.

LABEL: positive

SENTENCE 1:
At",0.17,0.24,0.22,0.15
Energy is stored in a chemical substance between atoms.,"Elements or atoms A chemical element is a substance made up of a specific type of atom.

LABEL: neutral

SENTENCE 1:
","Elements or atoms A chemical element is a substance made up of a specific type of atom.

LABEL: neutral

SENTENCE 1:
",0.2,0.2,0.23,0.23
"If a substance has a ph value greater than 7,that indicates that it is base.","Day 8 Objectives Students will be able to understand how a pH indicator works using an acid, base and neutral substance.

LABEL: acid

","Students will be able to understand how a pH indicator works using an acid, base and neutral substance.

LABEL: neutral

SENTENCE 1",0.15,0.16,0.29,0.29
Mitosis actually occurs in four phases.,"Meiosis The process of meiosis is a reduction division.

LABEL: entails

SENTENCE 1:
Mitosis The process of mit","Mitosis The act of mitosis can be conveniently divided into four phases.

LABEL: entailment

SENTENCE 1:
Mitosis",0.08,0.26,0.34,0.43
The eighth planet from our sun is neptune.,"Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL: entails

SENTENCE 1:
","Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL: not_entails

SENTENCE",0.38,0.38,0.27,0.27
Metals start out as ore.,"The deposits of metal ore are common in Greece.

LABEL: positive

SENTENCE 3:
The deposits of metal ore are common in","Deposits of metal ore are common in Greece.

LABEL: positive

SENTENCE 1:
Deposits of metal ore are",0.08,0.09,0.38,0.36
The the synapse is the space between a neuron and the next cell.,"The primary cell culture models of neuronal process outgrowth and synapse formation are used to study the mechanisms of neuronal process outgrowth and synapse formation.

","primary cell culture models of neuronal process outgrowth and synapse formation.

LABEL: positive

SENTENCE 1:
primary cell culture models",0.21,0.12,0.34,0.31
Beneficial fungi play a crucial role in balance of ecosystems.,"Dragonflies are a type of insect that is found in the coastal ecosystem.

LABEL: neutral

SENTENCE 1:
Dragon","Dragonflies are a group of insects that are known for their large eyes and long, thin bodies.

LABEL: positive

SENTENCE",0.14,0.13,0.19,0.11
A(n) organ is a structure that is composed of one or more types of tissues.,"A tissue is a discrete structure that performs specific functions and is composed of at least 2 tissue types.

LABEL: entails

SENTENCE 1","An ORGAN is a discrete structure that performs specific functions and is composed of at least 2 tissue types.

LABEL: entailment

SENT",0.46,0.47,0.22,0.26
Birds live and breed on seven of the continents.,"The Keyway composite is a composite of seven breeds.

LABEL: neutral

SENTENCE 1:
The Keyway composite is a composite","As many as seven breeds can be represented in a Keyway composite.

LABEL: neutral

SENTENCE 1:
As many as seven",0.14,0.07,0.29,0.28
When liquid water changes to water vapor it is called evaporation.,"CONDENSATION The transformation of a gas to the liquid state, such as the change of water vapor to water.

LABEL: entails

","EVAPORATION The process of converting a liquid to a gaseous state.

LABEL: entailment

SENTENCE 1:
EVAP",0.25,0.15,0.25,0.3
