completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
four of ten sectors of the index did not fall," points, or 0.2 percent, at 13,905.51.

SENTENCE 2:
TORONTO, Feb 24 (Reuters"," SENTENCE 2:
The Canadian dollar weakened to a two-week low against the U.S. dollar on Tuesday, as investors took profits after a",0.0,0.06,0.05,0.1
Bowling green was mentioned 1 time," heh.

SENTENCE 2:
We are all Bowling Green. Heh. The tongue-in-cheek tribute Friday drew curious",We are all Bowling Green. Heh. The tongue-in-cheek tribute Friday drew curious tourists and Trump supporters who questioned the silly vigil. “,0.17,0.14,0.28,0.15
The clash with arsenal will have the impact of a summer extravaganza theater film. ," Champions League - and have lost their last two games in the Premier League.

SENTENCE 2:
Mourinho has been criticised for his tactics"," have lost their last three games in all competitions, and Mourinho has admitted that he is worried about the state of his side.

SENTENCE",0.11,0.16,0.08,-0.01
A mustang is a horse and a type of car. ,", but it’s still a good reason to get a sports car.

SENTENCE 2:
You’re right! A sports car is","

SENTENCE 2:
You’re not the only one who thinks that.

SENTENCE 1:
You’re not the",0.26,0.0,0.19,0.24
"Travis Kelce had nothing good to say about the officials, he was quite heated and said they shouldnt even be able to work at Foot Locker"," is a company that sells athletic shoes.

SENTENCE 2:
Kansas City Chiefs tight end Travis Kelce turned some heads Sunday when he tr"," be a good thing for the league.""

SENTENCE 2:
""I think it's a good thing for the league,"" Kelce said.",0.12,0.13,0.22,0.32
Police are already at the scene of the possible pipe bombing in East Chicago.,"ELABORATION:

SENTENCE 2:
× Possible pipe bomb explosion reported at East Chicago post office EAST CHICAGO, Ind"," been injured.

SENTENCE 2:
× Possible pipe bomb explosion reported at East Chicago post office EAST CHICAGO, Ind. –",0.27,0.26,0.33,0.31
Being wary of a large tech company agents investigate it," a fire at a warehouse in the city of Kiryat Ata, Israel, killed at least two people and injured at least 10 others, according to the"," in China.

SENTENCE 2:
The U.S. Federal Reserve is expected to raise interest rates for the first time in a decade at",0.06,0.06,0.17,0.08
"The wind is blowing, but it isn't strong.","Janesville, WI (53545) Today Some clouds this evening will give way to mainly clear skies overnight. Low around 30F. Winds W at","

SENTENCE 2:
Janesville, WI (53545) Today Some clouds this evening will give way to mainly clear skies overnight. Low",0.0,0.0,0.24,0.12
Cadet will be 3rd on the depth chart," playing time in Buffalo, but he could be a nice handcuff for those who need a little insurance in the backfield.

SENTENCE 2:"," games.

SENTENCE 2:
Cadet signed a contract with the Bills on Saturday. With running back Taiwan Jones (arm) out for",0.13,0.14,0.09,0.13
"One (not the only one) of the very lucky numbers of Monday's drawing was 5H, another just as lucky one was 5S","SENTENCE 2:
The winning numbers in Monday evening's drawing of the Maryland Lottery's ""5 Card Cash"" game were: 4C-10"," This is a free service provided by the Associated Press.

SENTENCE 2:
The winning numbers in Monday evening's drawing of the Maryland Lottery",0.22,0.26,0.37,0.35
Players are drawn from local competitions in the Northern Hemisphere.," 2

SENTENCE 2:
LyndsayGill wrote: Combined Affiliated States. The players are drawn from local competitions in Northern Territory,"," is the best way to go about it.

SENTENCE 2:
The players are drawn from local competitions in Northern Territory, South Australia, Victoria",0.57,0.48,0.37,0.39
Ranjit Sangha was captured by police while he was on the run.," believe Jandrew was stabbed by a man who was walking with him.

SENTENCE 2:
The man arrested in connection with the murder is"," hospital.

SENTENCE 2:
The man was arrested and charged with second-degree murder in connection with a fatal stabbing in Vancouver last year",0.23,0.06,0.25,0.2
The California Teachers Association has shown less than 1 films,"br>

SENTENCE 2:
The film is a documentary about the state of public education in California. It is based on the book “R"," of the film, visit www.race2nowhere.com.

SENTENCE 2:
The film “Race to Nowhere” is",0.12,0.08,0.32,0.27
Lynchburgh will have to match what the Senate gives.," million.

SENTENCE 2:
The bridge is a critical link for the Lynchburg area. It is the only way to get to the Lynch"," state aid for the project.

SENTENCE 2:
The bridge is a vital link for the Lynchburg area. It is the only way to",0.12,0.06,0.23,0.25
An Aero Med helicopter responded to a crash reported in the spring.,"ENCE:
KENT COUNTY, MI - Northbound U.S. 131 has been shut down at Post Drive after a crash. An Aero Med helicopter", the crash victim from the vehicle. The victim is a man in his 20s. The crash is blocking the northbound lanes of U.S. 131.,0.24,0.16,0.26,0.22
Keith plays for the Pistons.,"8.0 points, 6.0 rebounds and 1.0 assists in 23.3 minutes per game.

SENTENCE 2:
Chand"," could be a sign of things to come. Chandler has been a bit of a disappointment this season, averaging just 8.8 points and 6.2 rebounds per",0.0,0.0,0.13,0.14
"The beautiful and vivacious Mary Ann Mobley, born 1959, got her Miss America crown in 1959"," 2

SENTENCE 2:
NBC (10 p.m. ET) Bert Parks is back for his silver anniversary as emcee of America"," OCTOBER 25, 1959

SENTENCE 2:
NBC (10 p.m. ET) Bert Parks is back for his silver anniversary as",0.06,0.06,0.13,0.1
"S$1,580 was their fee.","Singapore GUOCOLAND on Tuesday announced that it has exercised the option to buy freehold condominium, Casa Meyfort along Meyer Road through a"," the price is the highest in the country.

SENTENCE 2:
The price is the highest in the country.

SENTENCE 1",0.0,0.08,0.11,0.59
The person stole money from someone.,"SENTENCE 2:
Police are on the hunt for a carjacking suspect. Aaron Browning of Chapmanville was spotted driving a stolen pick-up"," for a time.

SENTENCE 2:
The suspect is described as a white male, approximately 5'10"" tall, weighing approximately 160 pounds",0.07,0.07,0.25,0.22
A fuel station was robbed by two men who ignored all of the employees.," yet.

SENTENCE 2:
The fuel station is located at the Mankulam-Kilometre Marker (KM) marker"," fuel station in Mankulam.

SENTENCE 2:
A fuel station in Mankulam has been robbed at around 3.30",0.21,0.25,0.32,0.53
The analysists were disappointed by the quarterly profits.,"sts.

SENTENCE 2:
The company's net income fell to $953 million, or $2.77 per share, for the first"," earlier this year. Analysts had expected $2.81 per share.

SENTENCE 2:
The company's net income fell to $953",0.14,0.07,0.28,0.32
The US has been in a slump for some time," the U.S. compare to other countries?

SENTENCE 2:
The U.S. is the world’s largest economy, and"," South Korea, and Japan.

SENTENCE 2:
The U.S. is in a slump? Check out the World GDP numbers for",0.07,0.33,0.34,0.29
" According to the Newspoll, Labor gained 6 points while the Coalition dropped slightly, by a single point"," Malcolm Turnbull's leadership.

SENTENCE 2:
The latest Newspoll, published in the Australian, reveals Bill Shorten is now the nation"," has shifted to Labor, with the Coalition's primary vote down 4 points to 41 per cent.

SENTENCE 2:
The latest Newspoll,",0.16,0.21,0.28,0.34
The GRU hacked into the United States pentagon.,"The GRU is the Russian military intelligence agency.

SENTENCE 3:
The GRU is the Russian military intelligence agency.

SENT","SENTENCE 2:
The Dutch Defense Ministry said on April 13 that four Russian officers of the GRU were expelled from the country after being accused of trying",0.22,0.17,0.43,0.23
Nick Digilio took tests for this show.,× Kids’ Hilarious Test Answers Nick Digilio reads some hilarious answers kids wrote in response to test questions. To download this or any of Nick’,"

SENTENCE 2:
× Kids’ Hilarious Test Answers Nick Digilio reads some hilarious answers kids wrote in response to test questions.",0.19,0.15,0.36,0.51
It does not rain in the Bay Area.,":
The entire Bay Area fell into a drought again during the summer. Thankfully, it's just the most minor stage. But it did happen during our"," was last year.

SENTENCE 2:
The entire Bay Area fell into a drought again during the summer. Thankfully, it's just the",0.18,0.2,0.34,0.31
The water was very deep. ,"

SENTENCE 2:
The woman was pulled from the water by a boat operator and a member of the Lake Keowee Rescue Squad. The"," Highway 17.

SENTENCE 2:
The woman was pulled from the water by a boat and taken to the hospital.

SENTENCE",0.14,0.16,0.12,0.25
"Whenever Annice McEwan posts any new, interesting content, whether morning, afternoon or night an email containing a link will be sent to all users except you",Close Get email notifications on Annice McEwan daily! Your notification has been saved. There was a problem saving your notification. Whenever Annice McEwan,".

SENTENCE 2:

Annice McEwan is a Canadian journalist and author. She is the author of the book The Secret Life",0.12,0.13,0.32,0.26
The draw was held twice.,"SENTENCE 2:
The winning numbers in Monday evening's drawing of the Maryland Lottery's ""5 Card Cash"" game were: 4C-10"," This is a free service provided by the Associated Press.

SENTENCE 2:
The winning numbers in Monday evening's drawing of the Maryland Lottery",0.07,0.07,0.28,0.3
"If you had 6-0-4, then you would get no money.","

SENTENCE 2:
The winning numbers in Wednesday evening”s drawing of the California Lottery”s “Daily 3 Evening” game were:"," are eligible for the second-prize drawing.

SENTENCE 2:
The winning numbers in Wednesday evening”s drawing of the California Lottery",0.0,0.0,0.23,0.14
Tofu contains the letters to,Tofu is a food made from soybeans. It is a popular food in Asian countries. It is made from soybeans that have been fermented.,Tofu is a food made from soybeans. It is a popular food in Asian countries. It is made from soybeans and water. It is a,0.07,0.07,0.43,0.33
Laura contains no z,"So Cold<br>Laura was telling a story to her friend Walter. It was a scary story, and Walter got scared. Walter tried to hide in","

SENTENCE 2:
Laura was telling a story to her friend Walter. It was a scary story, and Walter got scared. Walter tried",0.07,0.08,0.21,0.14
Channel parked her car away from the beach.,":
Going to the Beach<br>Channel woke up in the morning, and decided to go the beach. She put on her bathing suit, packed a", the beach. She put her cooler on the beach and sat down. She opened her cooler and took out a sandwich and a bottle of water. She ate her,0.18,0.16,0.25,0.27
I got plenty of exercise after I went to Central Park.,"I went to New York City to sing last year. I went to Central Park to get some nice pictures. On they way back, I saw a street market","

SENTENCE 2:
I went to New York City to sing last year. I went to Central Park to get some nice pictures. On they",0.3,0.34,0.38,0.26
There aren't any people mentioned whose name starts with the letter J.,", she was soon in a state of mind that made her feel as if she had been in a dream.<br>

SENTENCE 2:","

SENTENCE 2:
The next day, when Helen was alone, she sat down to write a letter to her friend, and she wrote it",0.0,0.11,0.02,0.2
My sister was genuinely excited for the candy.,":
Christmas gift<br>I saved some of my Halloween candy to give my sister for Christmas. It was very hard for me to restrain myself."," the wrapping paper was gone. I was so happy. I had saved her from the disappointment of not getting a gift.

SENTENCE 2:
",0.24,0.13,0.36,0.2
