completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
CVS was acquired in 1997 by Revco .,"Revco was subsequently acquired by CVS in 1997.

LABEL: 1

SENTENCE 3:
Revco was subsequently acquired by CV","Revco was subsequently acquired by CVS in 1997.

LABEL: 1

SENTENCE 3:
Revco was subsequently acquired by CV",0.4,0.4,0.47,0.47
"Nesby Phips was released in the documentary `` Mystery Lights '' , produced by Nowhere Studios , presented by Converse and published in the UK on 4 December 2015 .","Nesby Phips was released in the documentary `` Mystery Lights '', presented by Nowhere Studios, produced by Converse and published in the UK on December","The film is about a young boy who is taken to a mysterious island by his father.

LABEL: 1

SENTENCE 1:
",0.87,0.09,0.63,0.15
Here is the Zeta function Hurwitz - Zeta - function and beta is a valid number .,"Positive real when, Here the zeta function is Hurwitz zeta function and Beta is a valid number.

LABEL: 1

SENT","Positive real when, Here the zeta function is Hurwitz zeta function and Beta is a valid number.

LABEL: 1

SENT",0.76,0.76,0.39,0.39
The two other rivers are the Matiri and the Mangles .,"The Mangles River is the river that flows through the Mangles National Park.

LABEL: 2

SENTENCE 3:
The Mat","The other two rivers are the Mangles River, and the Matiri River.

LABEL: 2

SENTENCE 1:
The other",0.28,0.5,0.2,0.42
"On 28 May 2011 , a leadership was chosen to replace Dennis Fentie , Darrell Pasloski was elected after only one ballot .","On May 28, 2011, a leadership election was held to replace Darrell Pasloski. Dennis Fentie was chosen after only one ballot.

","The following is the sentence from the test split of the paws dataset.

SENTENCE 2:
On May 28, 2011, a leadership election",0.73,0.24,0.78,0.23
Alfred Matthew Hubbard introduced Aldous Huxley to the drug in 1955 and Timothy Leary began taking it in 1962 .,"The drug was a hallucinogen, and it was used by Timothy Leary and his followers in the 1960s.

LABEL: 1

","The drug was a hallucinogen, and it was called LSD.

LABEL: 1

SENTENCE 1:
The drug was a",0.31,0.22,0.34,0.19
A new system of CCE is also implemented at school for a continuous and comprehensive evaluation of the students .,"The system of CCE is also implemented in the school for a continuous and a comprehensive evaluation of students.

LABEL: 2

SENTENCE","The system of CCE is also implemented in the school for a continuous and a comprehensive evaluation of students.

LABEL: 2

SENTENCE",0.73,0.73,0.62,0.62
"The dictionary form of a verb is the infinitive , which usually ends with `` -c '' ( occasionally with `` -c '' ) .","The dictionary form of a verb is the infinitive, which occasionally ends with `` -ć '' ( usually with `` -c '' ).

LABEL","The dictionary form of a verb is the infinitive, which occasionally ends with `` -ć '' ( usually with `` -c '' ).

LABEL",0.82,0.82,0.59,0.59
At the bottom of the hydrometer there is a weighted light bulb and a frying pan for small weights at the top .,"The hydrometer is a device used to measure the density of liquids.

LABEL: 2

SENTENCE 1:
The hydrom","The hydrometer is a device used to measure the density of liquids.

LABEL: 2

SENTENCE 1:
The hydrom",0.25,0.25,0.22,0.22
He attended the liceo classico in Germany before studying chemistry at the University of Munich in L'Aquila .,"He attended the Liceo Classico in Germany before studying chemistry at the University of Munich in L 'Aquila.

LABEL: 2
","He attended the Liceo Classico in Germany before studying chemistry at the University of Munich in L 'Aquila.

LABEL: 2
",0.95,0.95,0.73,0.73
In April 2016 it was announced that Harris will also present the new sister show `` Top Gear '' Extra Gear `` together with Reid .,"In April 2016 it was announced that Reid will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Harris.

LABEL: 1","The presenter of the show is Jeremy Clarkson.

LABEL: 1

SENTENCE 2:
The show is produced by Andy",0.78,0.1,0.67,0.17
"Born James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Janet Scott , was born .","Janet Scott was born on James Alexander Hanson, the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank.
","Janet Scott was born on James Alexander Hanson, the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank.
",0.75,0.75,0.5,0.5
The Total Evaporation is the fourth album by The Radiators and their fifth studio album .,"The Total Total Evaporation is The Radiators'fifth album and their fourth studio album.

LABEL: 1

SENTENCE 3:","The Total Total Evaporation is The Radiators'fifth album and their fourth studio album.

LABEL: 1

SENTENCE 1:",0.61,0.61,0.59,0.58
"David David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman plays the horn and string orchestration .","The song is about the life of a man who is a musician.

LABEL: 2

SENTENCE 3:
The song is about","The song is about the life of a man who is a musician and a father.

LABEL: 2

SENTENCE 1:
The",0.18,0.22,0.25,0.08
The school belongs to the Jefferson District of Region II of the Virginia High School League ( VHSL ) .,"The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ).

LABEL: 2

SENTENCE 3","The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ).

LABEL: 1

SENTENCE 1",0.78,0.78,0.5,0.54
"It is native to Chiapas , Guatemala , Honduras , El Salvador , Guerrero , Panama , Oaxaca , Veracruz .","It is native to Chiapas, Guatemala, Honduras, El Salvador, Panama, Guerrero, Oaxaca, Veracruz.

","It is native to Chiapas, Guatemala, Honduras, El Salvador, Panama, Guerrero, Oaxaca, Veracruz.

",0.92,0.92,0.91,0.91
"In 1346 , a border war between Wolfenbüttel and the Archbishop of Magdeburg broke out .","The war was fought over the right to collect tolls on the trade routes between the two cities.

LABEL: 1

SENTENCE 3","The Archbishop of Wolfenbüttel was a German bishop who was the Archbishop of Magdeburg from 1346 to 1352.

LABEL",0.16,0.34,0.01,0.17
"Ruffell was employed as an engineer in Southampton Docks . He died in Southampton on his 73rd birthday , 3 October 1940 .","Ruffell was employed as an engineer in Southampton Docks and died on 3 October 1940 in Southampton on his 73rd birthday.

LABEL","He was born in Southampton on 3 October 1878, the son of a shipbuilder.

LABEL: 2

SENTENCE 1:",0.76,0.32,0.63,0.08
"Clanculus atypicus is a species of sea snail , a marine gastropod mollusk in the Trochidae family , the top screws .","Clanculus atypicus is a species of sea snail, a marine gastropod mollusk in the family Trochidae, the top snails.","The species is found in the Indo-Pacific region.

LABEL: 1

SENTENCE 1:
Clanculus atypicus is",0.89,0.17,0.75,0.22
David Ray Griffin advocated a sophisticated form of panpsychism that has been called by A. N. Whitehead `` panexperientialism '' .,"Panexperientialism is the view that all experience is panexperiential.

LABEL: 2

SENTENCE 3:
Pan","The panexperientialist view of the world is that everything is conscious.

LABEL: 2

SENTENCE 1:
David Ray",0.06,0.11,0.16,0.16
"It was named after former Malaysia 's third Prime Minister , Tun Hussein Onn .","It was named after Malaysia's former prime minister, Tun Hussein Onn.

LABEL: 1

SENTENCE 3:
It was","The name of the country is Malaysia.

LABEL: 1

SENTENCE 1:
It was named after Malaysia's former prime minister",0.71,0.48,0.42,0.45
"The Soviet Union was officially in Asia until June 1941 , and Europe was officially neutral until August 1945 , when it attacked Japan in cooperation with the US .","The Soviet Union was officially neutral in Europe until June 1941, and Asia until August 1945, when it attacked Japan in collaboration with the US.

LABEL","The Soviet Union was officially neutral in Europe until June 1941, and Asia until August 1945, when it attacked Japan in collaboration with the US.

LABEL",0.79,0.79,0.62,0.62
"Although opposition activist Guillermo Valencia was also a member of the Conservative Party , he received support from the Liberal Party .","The Liberal Party was a political party in Mexico.

LABEL: 1

SENTENCE 3:
The Liberal Party was founded in 1824","The Liberal Party was founded in 1869 by a group of young men who were opposed to the government of President Juarez.

LABEL: 1
",0.3,0.18,0.18,0.1
"His sister Mary ( born 25 February , 1956 ) won the 1500m in Edmonton in 1977 and then became the Commonwealth Games champion in 1978 in San Sebastian .","She was the first woman to win the 1500m in the Commonwealth Games.

LABEL: 1

SENTENCE 3:
She was the","She was the first woman to win the 1500m at the Commonwealth Games.

LABEL: 1

SENTENCE 1:
She was the",0.26,0.22,0.16,0.17
Sukumar Prasad is a South Indian guitarist who was the first Carnatic musician to play the south Indian musical art form of Carnatic music on the electric guitar .,Sukumar Prasad is a southern Indian guitarist who was the first Carnatic musician to play the South Indian musical art form of Carnatic music on the,Sukumar Prasad is a southern Indian guitarist who was the first Carnatic musician to play the South Indian musical art form of Carnatic music on the,0.93,0.93,0.73,0.73
"Four bells were consecrated between 1777 and 1860 , and in 1861 three new bells were mentioned .","The bells were consecrated in 1777, and three new ones were mentioned in 1861.

LABEL: 2

SENTENCE 3:
","The bells were consecrated in 1777, 1860, and 1861.

LABEL: 2

SENTENCE 1:
The bells were consec",0.53,0.55,0.44,0.37
"Wu Xiang 's son Wu Sangui was the commander of Shanhai Pass , the last major obstacle between the Manchus and Beijing .","Wu Xiang's son, Wu Sangui, was the commander of the Shanhai Pass, the last major obstacle between Manchu and Beijing.
","Wu Xiang's son, Wu Sangui, was the commander of the Shanhai Pass, the last major obstacle between Manchu and Beijing.
",0.9,0.9,0.84,0.84
The energy of the cosmological vacuum appears in physical cosmology as a cosmological constant .,"In physical cosmology, the energy of the cosmological vacuum appears as the cosmological constant.

LABEL: 2

SENTENCE 1:
In physical","The cosmological constant is a constant in the Einstein field equations of general relativity that is related to the energy density of the vacuum.

LABEL: 2
",0.59,0.25,0.42,0.31
Lillian `` Lilly '' Truscott ( Oliver Oken ) is the best girlfriend of Emily Osment and friend of Miley Stewart in seasons 3 and 4 .,Lillian `` Lilly '' Truscott ( Emily Osment ) is the best girlfriend of Miley Stewart and friend of Oliver Oken on seasons 3 and 4,Lillian '' Lilly '' Truscott ( Emily Osment ) is the best girlfriend of Miley Stewart and friend of Oliver Oken on seasons 3 and 4,0.68,0.68,0.84,0.84
"Windows XP Mode runs Windows XP in a separate machine , and displays applications within virtual windows on the Windows 7 desktop .","Windows XP - Mode runs Windows XP on a separate computer and displays applications in virtual windows on the Windows 7 desktop.

LABEL: 2

S","Windows XP - Mode runs Windows XP on a separate computer and displays applications in virtual windows on the Windows 7 desktop.

LABEL: 2

S",0.8,0.8,0.61,0.61
"`` Yubhal '' , or in modern Hebrew `` Yuval '' , derived from the Biblical character , is a general male first name in contemporary Israel .","`` Yubhal '', or in contemporary `` Yuval '', derived from the Biblical character, is a common male first name in modern Hebrew Israel.","`` Yubhal '', or in contemporary `` Yuval '', derived from the Biblical character, is a common male first name in modern Hebrew Israel.",0.8,0.8,0.81,0.81
"The caves are from Odisha in Bhubaneshwar and from Hydrabad , both via National Highway 5 .","The caves are from Bhubaneshwar in Odisha and Hydrabad, both via National Highway 5.

LABEL: 1

S","The caves are from Bhubaneshwar in Odisha and Hydrabad, both via National Highway 5.

LABEL: 1

S",0.75,0.75,0.66,0.66
"Torre is a New York Times , USA today , Wall Street Journal and Amazon International Bestselling Author .","Torre is a New York Times, USA Today, Wall Street Journal and Amazon International bestselling novelist.

LABEL: 2

SENTENCE","The New York Times, USA Today, Wall Street Journal and Amazon International bestselling novelist Torre is a.

LABEL: 2

SENT",0.86,0.67,0.57,0.35
