completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Lyme disease is caused by bacteria.,Lyme disease is an infection caused by a corkscrew-shaped bacterium known as a spirochete ( Borrelia burgdorferi,Lyme disease is an infection caused by a corkscrew-shaped bacterium known as a spirochete ( Borrelia burgdorferi,0.43,0.43,0.62,0.62
The the synapse is the space between a neuron and the next cell.,"A neural synapse is the space between brain cells, or neurons, that allows chemical signals to be passed from one neuron to another.

LABEL:","A neural synapse is the space between brain cells, or neurons, that allows chemical signals to be passed from one neuron to another.

LABEL:",0.32,0.32,0.41,0.41
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately two meters long.","The nucleus of every human cell is a long, thread-like DNA strand that encodes the instructions for making all proteins needed for life.

LABEL:","The instructions for making all proteins needed for life are encoded within the nucleus of every human cell.

LABEL: neutral

SENTENCE 1:",0.16,0.17,0.34,0.18
A person affected by an autosomal dominant disorder has one mutated allele.,"The most common early-onset etiology involves the inheritance of one or more apolipoprotein E epsilon4 alleles as susceptibility genes and not autosomal dominant mutations.
","The most common early-onset etiology involves the inheritance of one or more apolipoprotein E epsilon4 alleles as susceptibility genes and not autosomal dominant mutations.
",0.11,0.11,0.36,0.36
"If a substance has a ph value greater than 7,that indicates that it is base.","Vocabulary acid anthocyanin base chemical change indicator pH In theory, any substance that undergoes a reversible chemical change when pH changes can be used as an acid","Acid-base indicators are substances that change color when they are dissolved in an acid or a base.

LABEL: acid

SENTENCE",0.14,0.11,0.27,0.27
Dynamics is the study of how forces affect the motion of objects.,"Dynamics is the study of motions that results from forces.

LABEL: entails

SENTENCE 1:
Dynamics is the study of","The study of dynamics is the study of motions that results from forces.

LABEL: does not entail

SENTENCE 1:
The study",0.52,0.42,0.39,0.31
"The bird ancestor that lived in trees developed wings, which is commonly associated with birds.","The spur-winged goose is a common bird of African wetlands.

LABEL: neutral

SENTENCE 3:
The spur-","The spur-winged goose is a common bird of African wetlands.

LABEL: neutral

SENTENCE 1:
The spur-",0.12,0.12,0.21,0.22
"In weather terms, the boundary between two air masses is called front.","Fronts mark the boundary between two air masses.

LABEL: entails

SENTENCE 3:
Fronts mark the boundary between two air","The boundary between two air masses is called a front.

LABEL: entails

SENTENCE 1:
The boundary between two air masses is",0.39,0.55,0.38,0.33
The concentration of the hydrogen ion in a solution can be calculated when the ph is known.,"pH is a measure of the hydrogen ion concentration in water.

LABEL: entails

SENTENCE 1:
pH is a measure of the","The pH of water is a measure of the hydrogen ion concentration in water.

LABEL: entails

SENTENCE 1:
The pH of",0.37,0.42,0.35,0.26
"A sealed, vacuum-insulated reaction flask approximates the condition of a isolated system, in which neither matter nor heat can be exchanged between system and surroundings.","Isolated system A system in which neither  matter nor energy is exchanged with the surroundings.

LABEL: entails

SENTENCE 3:
","The system is isolated.

LABEL: does not entail

SENTENCE 3:
The system is isolated.

LABEL: does",0.4,0.14,0.29,0.3
Beneficial fungi play a crucial role in balance of ecosystems.,"Ecosystem Balance Homing is also believed to play an important role in ecosystem stabilization at salmon breeding grounds.

LABEL: positive

SENTENCE","The Ecosystem Balance Homing is also believed to play an important role in ecosystem stabilization at salmon breeding grounds.

LABEL: neutral

SENT",0.19,0.19,0.2,0.21
Backbone is another name for the vertebral column.,"The animals with a vertebral column or backbone are:

a) birds

b) mammals

c) reptiles

d) amphibians","The animals with a vertebral column or backbone are divided into those with a backbone and those without one.

LABEL: entails

SENTENCE 3",0.24,0.19,0.44,0.11
Calcium ion is an example of a second messenger.,"The low concentration of calcium in the cytosol allows calcium ions to function as a second messenger in calcium signaling.

The low concentration of calcium in the cytosol allows","The low concentration of calcium in the cytosol allows calcium ions to function as a second messenger in calcium signaling.

LABEL: entails

SENTENCE",0.21,0.25,0.6,0.18
Compounds containing the element carbon are the basis of all known life.,"VOCs are a class of chemicals that are used in a variety of products.

LABEL: neutral

SENTENCE 3:
V","The following is a list of the neutral compounds in the VOC dataset.

SENTENCE 1:
The following is a list of the neutral compounds",0.13,0.22,0.19,0.44
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called a(n) metallic bond.,"The number of bonds depends on the size, charge, and electron configuration of the metal ion and the ligands.

LABEL: anionic

S","The number of bonds depends on the size, charge, and electron configuration of the metal ion and the ligands.

LABEL: neutral

SENT",0.24,0.24,0.26,0.11
The element carbon is present in all organic molecules.,"The names of the elements in the name of the compound do not appear in the name of the compound.

LABEL: entails

SENTENCE","The name of a compound is the name of the element or elements that make up the compound.

LABEL: contains

SENTENCE 1:",0.12,0.13,0.21,0.14
Compounds containing the element carbon are the basis of all known life.,"Carbon is the main element in organic compounds, so carbon is essential to life on Earth.

LABEL: entails

SENTENCE 1:","Carbon is the main element in organic compounds, so carbon is essential to life on Earth.

LABEL: entails

SENTENCE 1:",0.25,0.25,0.26,0.26
Plasma matter makes up most of the universe.,"Plasma is the most abundant form of ordinary matter in the Universe, most of which is in the rarefied intergalactic regions, particularly the intracl","Plasma is the most abundant form of ordinary matter in the Universe, most of which is in the rarefied intergalactic regions, particularly the intracl",0.31,0.31,0.41,0.41
A bee will sometimes do a dance to tell other bees in the hive where to find food.,"A honey bee that discovers a new food source will tell other honey bees about its location through the honey bee dance.

SENTENCE 1:
A","A honey bee that discovers a new food source will tell other honey bees about its location through the honey bee dance.

LABEL: entails

S",0.33,0.33,0.32,0.23
The development of the respiratory system in the fetus begins at about 4 weeks.,"At 8 weeks of pregnancy, the placenta and fetus have been developing for 6 weeks.

LABEL: neutral

SENTENCE 3:
At","The placenta and fetus have been developing for 6 weeks.

LABEL: neutral

SENTENCE 1:
At 8 weeks of pregnancy, the",0.24,0.24,0.14,0.13
Energy is stored in a chemical substance between atoms.,"Elements or atoms A chemical element is a substance made up of a specific type of atom.

LABEL: neutral

SENTENCE 3:
","The chemical element is a substance made up of a specific type of atom.

LABEL: neutral

SENTENCE 3:
The chemical element",0.2,0.2,0.23,0.31
"If a substance has a ph value greater than 7,that indicates that it is base.","Day 8 Objectives Students will be able to understand how a pH indicator works using an acid, base and neutral substance.

LABEL: acid

","Day 8 Objectives Students will be able to understand how a pH indicator works using an acid, base and neutral substance.

LABEL: neutral

",0.15,0.15,0.29,0.31
Mitosis actually occurs in four phases.,"The act of mitosis can be conveniently divided into four phases.

LABEL: entails

SENTENCE 1:
The act of mitosis","The act of mitosis can be conveniently divided into four phases.

LABEL: does not entail

SENTENCE 1:
Mitosis The",0.24,0.24,0.37,0.29
The eighth planet from our sun is neptune.,"Neptune Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL: entails

SENTENCE","Neptune Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL: does not entail

S",0.38,0.36,0.24,0.33
Metals start out as ore.,"The deposits of metal ore are common in Greece.

LABEL: negative

SENTENCE 3:
The deposits of metal ore are common in","The deposits of metal ore are common in Greece.

LABEL: neutral

SENTENCE 1:
The deposits of metal ore are common in",0.08,0.08,0.38,0.41
The the synapse is the space between a neuron and the next cell.,"The primary cell culture models of neuronal process outgrowth and synapse formation are:

1.

2.

3.

4.","The primary cell culture models of neuronal process outgrowth and synapse formation are based on the following cell types:

1.

Primary hippocampal neurons
",0.13,0.22,0.27,0.32
Beneficial fungi play a crucial role in balance of ecosystems.,"In this and other ways, dragonflies play an important role in maintaining the balance of biodiversity in the coastal ecosystem.

LABEL: positive

S","The dragonfly is a small insect that is found in many parts of the world.

LABEL: positive

SENTENCE 1:
The",0.3,0.2,0.3,0.09
A(n) organ is a structure that is composed of one or more types of tissues.,"A tissue type is a group of cells that perform a specific function.

LABEL: is a subset of

SENTENCE 1:
A","A DISEASE is a condition that affects a living organism.

LABEL: entails

SENTENCE 3:
A DISEASE is",0.32,0.3,0.23,0.29
Birds live and breed on seven of the continents.,"The following are the seven breeds that can be represented in a Keyway composite:

1.

2.

3.

4.","The keyway composite is a composite of seven breeds.

LABEL: neutral

SENTENCE 1:
The keyway composite is a composite",0.07,0.14,0.25,0.29
