completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"If the dna from all 46 chromosomes in a human cell nucleus was laid out end to end, it would measure approximately two meters long.","The DNA strands are made up of four nucleotides, A, C, G, and T.

LABEL: neutral

SENTENCE","The two strands of DNA are called chromosomes.

LABEL:

SENTENCE 3:
The chromosomes are made up of two long strands of",0.14,0.22,0.05,0.27
A person affected by an autosomal dominant disorder has one mutated allele.,The most common early-onset etiology involves the inheritance of one or more apolipoprotein E epsilon4 alleles as susceptibility genes and not,"
Even in the 50- to 60-year age-at-onset group, the most common early-onset etiology involves the inheritance of one",0.06,0.06,0.21,0.2
"If a substance has a ph value greater than 7,that indicates that it is base.","Vocabulary acid anthocyanin base chemical change indicator pH In theory, any substance that undergoes a reversible chemical change when pH changes can be used as","The pH of a solution is the measure of the acidity or alkalinity of the solution.

LABEL: acidic

SENTENCE 3",0.15,0.11,0.25,0.38
Dynamics is the study of how forces affect the motion of objects.,"The forces that result from the motion of a body are called forces.

LABEL:
The forces that result from the motion of a body are called","The force that causes a body to move is called the force of gravity.

LABEL: gravity

SENTENCE 3:
The force that",0.32,0.24,0.55,0.21
"The bird ancestor that lived in trees developed wings, which is commonly associated with birds.","The spur-winged goose is a common bird of African wetlands.

LABEL:
The spur-winged goose is a common bird of African","The spur-winged goose is a common bird of African wetlands.

LABEL:
The spur-winged goose is a common bird of African",0.16,0.16,0.41,0.41
"In weather terms, the boundary between two air masses is called front.",The front of the front of the front of the front of the front of the front of the front of the front of the front of the front of the front,"The front of the air mass is the region of the atmosphere that is closest to the surface.

LABEL: front

SENTENCE 3:",0.09,0.24,0.32,0.25
The concentration of the hydrogen ion in a solution can be calculated when the ph is known.,"pH pH is a measure of the hydrogen ion concentration in water.

LABEL: entails

SENTENCE 3:
The pH of a","pH is a measure of the hydrogen ion concentration in water.

LABEL: entails

SENTENCE 3:
pH is a measure",0.38,0.39,0.28,0.39
"A sealed, vacuum-insulated reaction flask approximates the condition of a isolated system, in which neither matter nor heat can be exchanged between system and surroundings.","Isolated system B system in which matter and energy are exchanged with the surroundings.

LABEL: entails

SENTENCE 3:
Isolated","The system is isolated from the surroundings.

LABEL: isolated

SENTENCE 3:
The system is isolated from the surroundings.

",0.31,0.18,0.31,0.49
Beneficial fungi play a crucial role in balance of ecosystems.,"The salmon population in the Columbia River Basin has been declining for decades.

LABEL:
The salmon population in the Columbia River Basin has been declining for","The salmon breeding grounds are located in the Pacific Northwest.

LABEL:

SENTENCE 3:
The salmon breeding grounds are located in the",0.06,0.06,0.38,0.3
Backbone is another name for the vertebral column.,"The vertebral column or backbone is a structure that supports the body.

LABEL:

SENTENCE 3:
The vertebral column or","The vertebral column or backbone is a structure that is found in all vertebrates.

LABEL:

SENTENCE 3:
The verte",0.37,0.22,0.27,0.28
Calcium ion is an example of a second messenger.,"The low concentration of calcium in the cytosol allows calcium ions to function as a second messenger in calcium signaling.

SENTENCE 1:
The","The low concentration of calcium in the cytosol allows calcium ions to function as a second messenger in calcium signaling.

LABEL:

SENT",0.25,0.26,0.17,0.27
Compounds containing the element carbon are the basis of all known life.,"The following VOCs are exempt from the definition of VOC:

SENTENCE 1:
The following VOCs are exempt from the definition","The following compounds are not volatile organic compounds:

LABEL:

SENTENCE 3:
The following compounds are not volatile organic compounds:
",0.25,0.19,0.51,0.55
The force of attraction between a positively charged metal ion and the valence electrons it shares with other ions of the metal is called a(n) metallic bond.,"The number of bonds depends on the size, charge, and electron configuration of the metal ion and the ligands.

LABEL: neutral

S","The number of bonds depends on the size, charge, and electron configuration of the metal ion and the ligands.

LABEL:

SENT",0.24,0.24,0.21,0.16
The element carbon is present in all organic molecules.,"The elements of the periodic table are named after the Greek letters that represent the atomic number of the element.

LABEL: elements

SENTENCE","The compound is called a ""scent"" because it has a scent.

LABEL:

SENTENCE 3:
The compound is called",0.12,0.15,0.14,0.3
Compounds containing the element carbon are the basis of all known life.,"The Earth is a planet, so the Earth is a planet.

LABEL: entails

SENTENCE 3:
The Earth is a planet","Carbon is the main element  in organic compounds, so carbon is essential to life on Earth.

LABEL:
Carbon is the main element",0.12,0.24,0.25,0.57
Plasma matter makes up most of the universe.,"Plasma is the most abundant form of ordinary matter in the Universe, most of which is in the rarefied intergalactic regions, particularly the intracl","The Sun is a star, and the Sun is a star, and the Sun is a star, and the Sun is a star, and the Sun is a",0.31,0.06,0.41,0.2
A bee will sometimes do a dance to tell other bees in the hive where to find food.,"A honey bee that discovers a new food source will tell other honey bees about its location through the honey bee dance.

LABEL: entails

S","The honey bee dance is a dance in which the bees move in a circular pattern.

LABEL: entails

SENTENCE 3:
The",0.33,0.31,0.23,0.02
The development of the respiratory system in the fetus begins at about 4 weeks.,"The placenta and fetus have been developing for 6 weeks.

LABEL: positive

SENTENCE 3:
The placenta and","The placenta and fetus have been developing for 6 weeks.

LABEL: neutral

SENTENCE 3:
The placenta and",0.19,0.19,0.25,0.23
Energy is stored in a chemical substance between atoms.,"Elements or atoms A chemical element is a substance made up of a specific type of atom.

LABEL: atomic

SENTENCE 3:","The elements are:

A. Carbon

B. Hydrogen

C. Oxygen

D. Nitrogen

E. S",0.2,0.09,0.28,0.3
"If a substance has a ph value greater than 7,that indicates that it is base.","Day 8 Objectives Students will be able to understand how a pH indicator works using an acid, base and neutral substance.

LABEL: acid

","Day 8 Objectives Students will be able to understand how a pH indicator works using an acid, base and neutral substance.

LABEL: acid

",0.15,0.15,0.29,0.29
Mitosis actually occurs in four phases.,"Mitosis The act of mitosis can be conveniently divided into four phases.

LABEL:

SENTENCE 3:
Mitosis The act","The first phase of mitosis is the formation of the mitotic spindle.

LABEL:
The mitotic spindle is a structure that is",0.25,0.07,0.4,0.26
The eighth planet from our sun is neptune.,"Neptune Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

SENTENCE 1:
Neptune Neptune is","Neptune Neptune is the eighth planet from the Sun and the fourth largest (by diameter).

LABEL:
Neptune Neptune is the eighth",0.43,0.41,0.44,0.48
Metals start out as ore.,"The Greek government has been criticized for its handling of the financial crisis.

LABEL: negative

SENTENCE 3:
The Greek government has","The Greek government has been trying to reduce the number of illegal immigrants.

LABEL: negative

SENTENCE 3:
The Greek government has",0.0,0.0,0.17,0.17
The the synapse is the space between a neuron and the next cell.,"The primary cell culture models of neuronal process outgrowth and synapse formation.

LABEL:
primary cell culture models of neuronal process outgrowth and syn","The primary cell culture models of neuronal process outgrowth and synapse formation.

LABEL:

SENTENCE 3:
The primary cell culture",0.17,0.25,0.42,0.33
Beneficial fungi play a crucial role in balance of ecosystems.,"The dragonflies are important in maintaining the balance of biodiversity in the coastal ecosystem.

LABEL: positive

SENTENCE 3:
The dragon","The dragonflies in the dataset are all males.

LABEL: male

SENTENCE 3:
The dragonflies in the dataset are all",0.2,0.07,0.35,0.3
A(n) organ is a structure that is composed of one or more types of tissues.,"The ORGAN is composed of at least 2 tissue types.

LABEL: entails

SENTENCE 3:
The ORGAN is composed of","The ORGAN is composed of at least 2 tissue types.

LABEL:
The ORGAN is composed of at least 2 tissue types.

",0.34,0.32,0.36,0.72
Birds live and breed on seven of the continents.,"The Keyway composite is a composite of seven breeds.

LABEL:

SENTENCE 3:
The Keyway composite is a composite of","The number of breeds represented in a Keyway composite is equal to the number of breeds in the dataset.

LABEL: neutral

SENTENCE",0.14,0.13,0.31,0.1
When liquid water changes to water vapor it is called evaporation.,"
SOLUTION The process of dissolving a substance in a liquid.

LABEL: dissolves

SENTENCE 3:

S","The transformation of a liquid to the gaseous state, such as the change of water to water vapor.

LABEL: entails

SENT",0.08,0.31,0.25,0.24
Lyme disease is caused by bacteria.,"The team discovered that an immune cell, called T cells, activated by the bacterium that causes Lyme disease, continues to cause joint inflammation after eradication of the","The team discovered that an immune cell, called T cells, activated by the bacterium that causes Lyme disease, continues to cause joint inflammation after eradication of the",0.12,0.12,0.23,0.23
A convex mirror is shaped like the outside of a bowl.,"This is the shape of a concave (or diverging) lens.

LABEL: convex

SENTENCE 3:
This is","This is the shape of a convex (or converging) lens.

LABEL: converging

SENTENCE 3:
This is",0.3,0.3,0.21,0.23
