completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"This is especially untrue on Menorca, where warm summer weather extends the season's length.","The cold winter winds are especially true on Menorca, where cold winter winds limit the season's length.

SENTENCE 1:
This is","The wind is so strong that it blows the snow off the trees.

LABEL: 3

SENTENCE 3:
The wind is so",0.43,0.11,0.33,0.23
The US could save more than it invested in the 1980's and 90's.,"The U.S. has been able to attract more than it saves by attracting financing from abroad.

LABEL: 3

SENTENCE 3","The U.S. has been able to attract more than it saves by attracting financing from abroad.

LABEL: 3

SENTENCE 3",0.22,0.22,0.36,0.36
The woman is familiar with the sacred.,"The sacred is not mysterious to her.

LABEL: 1

SENTENCE 1:
The sacred is not mysterious to her.

","The sacred is not mysterious to her.

LABEL: 1

SENTENCE 1:
The sacred is not mysterious to her.

",0.32,0.32,0.61,0.61
There is a charge for people arriving at Caravelle beach by land.,"If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns the","If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns the",0.15,0.15,0.33,0.33
Eglise Saint-Michel is built in a flamboyant Gothic style.,"The cathedral is the most important monument of the city.

LABEL: 1

SENTENCE 3:
The cathedral is the most important monument","Behind the cathedral, croseover the Rue de la R??publique to the 15th-century Eglise Saint-Maclou,",0.06,0.15,0.45,0.25
"Julius paused for a while, before answering her.","Julius, the safe in the flat, his own question and the pause before his reply, ""Nothing."" Was there really nothing?

LABEL:","Julius before the safe in the flat, her own question and the pause before his reply, ""Nothing."" Was there really nothing? 

LABEL:",0.14,0.2,0.36,0.37
GAO recommends that the Secretary of Defense revise policy and guidance,"GAO recommends that the Secretary of Defense revise policy and guidance

LABEL: 1

SENTENCE 1:
GAO recommends that the Secretary","The Secretary of Defense should revise policy and guidance to

LABEL: 1

SENTENCE 1:
The Secretary of Defense should revise policy and",0.71,0.48,0.59,0.44
"Adrin's arms were tangled, keeping his blades away from Kal.","The Kal was not able to get Adrin's arms free.

LABEL: 1

SENTENCE 3:
The Kal was able to","The Kal tangled both of Adrin's arms, keeping the blades far away.

LABEL: 1

SENTENCE 1:
The Kal",0.26,0.47,0.3,0.52
The primary screen is the responsibility of the staff to be given to all patients.,"The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB","The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB",0.55,0.55,0.59,0.59
There is an old woman in the village that I have been visiting. ,"I have been visiting an old woman in the village, she explained, ""and as Lawrence told me you were with Monsieur Poirot I thought I would call","I have been visiting an old woman in the village, she explained, ""and as Lawrence told me you were with Monsieur Poirot I thought I would call",0.35,0.35,0.42,0.42
"As you can see, the symbols are of dolphins and octopuses.","As a basic guide, the symbols below have been used to indicate high-season rates in Hong Kong dollars, based on double occupancy, with bath or shower.","As a basic guide, the symbols below have been used to indicate high-season rates in Hong Kong dollars, based on double occupancy, with bath or shower.",0.16,0.16,0.3,0.3
Nocera works for Slate.,"Slate's Joseph Nocera.

LABEL: 1

SENTENCE 1:
Slate's Joseph Nocera.","Slate's Joseph Nocera.

LABEL: 1

SENTENCE 1:
Slate's Joseph Nocera.",0.25,0.25,0.5,0.5
This town is over 8000 years old.,"This town, which flourished between 5500 and 4300 b.c., had flat-roofed houses of mud and timber decorated with wall-p","This town, which flourished between 6500 and 5500 b.c., had flat-roofed houses of mud and timber decorated with wall-",0.14,0.14,0.26,0.29
People that want the job have to have their fingerprints sent to the FBI.,"Candidates must submit a set of fingerprints for review by the FBI.

LABEL: 1

SENTENCE 3:
Candidates must submit","The FBI has received a report of a possible terrorist attack.

LABEL: 1

SENTENCE 1:
The FBI has received a report",0.18,0.17,0.4,0.37
Cesar Chavez was not concerned about the dangers of pesticide use.,"In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL","In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL",0.29,0.29,0.28,0.28
Her skin was glowing from the red moon.,"The red moon made her skin glow.

LABEL: 1

SENTENCE 1:
The red moon made her skin glow.

","The red moon made her skin glow.

LABEL: 1

SENTENCE 1:
The red moon made her skin glow.

",0.38,0.38,0.67,0.67
Tax cuts geared to parents will give them greater spending flexibility but will also lead to higher interest rates on loans.,"Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.

LABEL: 2

SENTENCE 1","Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.

LABEL: 2

SENTENCE 1",0.2,0.2,0.4,0.4
The Jets and Falcons have boring stories.,"The Falcons and Jets have more appealing story lines.

LABEL: 2

SENTENCE 3:
The Falcons and Jets have more","The Falcons are a team that has been in the league for a long time, and they have a lot of experience.

LABEL: 3
",0.31,0.19,0.4,0.25
Just after the war ended.,"right after the war

LABEL: 1

SENTENCE 1:
right after the war

LABEL: 2

SENT","right after the war

LABEL: 1

SENTENCE 1:
right after the war

LABEL: 2

SENT",0.3,0.3,0.45,0.45
I do not know the weather conditions in Lewisville.  ,"i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 1

SENTENCE","i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 1

SENTENCE",0.31,0.31,0.23,0.23
Tuppence was triumphant.,"Tuppence was not a very good sport.

LABEL: 1

SENTENCE 3:
Tuppence was not a very good","In the moment of victory, Tuppence betrayed a somewhat unsportsmanlike triumph.

LABEL: 1

SENTENCE 1:
",0.2,0.11,0.36,0.3
The Results Act has strategic planning as a central feature. ,"The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic","The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic",0.33,0.33,0.42,0.42
The cathedral will be spotted midway along the path to the fortress at the summit.,"The most important directions are simply down and down leads eventually to the cathedral and fortress commanding the hilltop, and up inevitably leads to one of three gates through the","The most important directions are simply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down inevitably leads to one of three gates through the",0.22,0.22,0.31,0.31
"The Jesuit presence in Asia helped to convert local residents to Christianity, allowing them to expand their territory. ","The Jesuits were not successful in converting the local inhabitants to Christianity.

LABEL: 3

SENTENCE 3:
The Jesuits were","The Jesuits were not successful in converting the local inhabitants to Christianity or in expanding their territory into the interior.

SENTENCE 1:
The Jes",0.27,0.33,0.29,0.34
The ground is totally flat.,"The pit was surrounded by dirt mounds.

LABEL: 3

SENTENCE 3:
The pit was surrounded by dirt mounds.","The pit was surrounded by dirt mounds.

LABEL: 3

SENTENCE 3:
The pit was surrounded by dirt mounds.",0.09,0.09,0.63,0.63
It was nice meeting you,"i think it's real good anyway it's it's been it was nice meeting you

LABEL: 1

SENTENCE 1:
i","i think it's real good anyway it's it's been it was nice meeting you

LABEL: 1

SENTENCE 1:
i",0.37,0.37,0.29,0.29
Where are you located?,"um-hum  right do where are you at what state

LABEL: 1

SENTENCE 1:
um-hum  right do","um-hum  right do where are you at what state

LABEL: 1

SENTENCE 1:
um-hum  right do",0.27,0.27,0.38,0.38
There were a lot of small towns in the oil fields.,"The train line branched between the small towns, and the main train line branched between the small towns and the Oil Fields.

SENTENCE 1:
","The train line branched between small towns like Louisian.

LABEL: 1

SENTENCE 1:
The train line branched between small towns",0.29,0.19,0.34,0.39
There's a few things left for me to do.,"""I'm going to go to the store.""

LABEL: 3

SENTENCE 3:
""I'm going to go to the","""I'm going to do it.""

LABEL: 3

SENTENCE 3:
""I'm going to do it.""

",0.07,0.15,0.31,0.6
Old European colonies were liberated.,"The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.  
","The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.  
",0.22,0.22,0.34,0.34
They moved they inquiries over from technology failing because they thought it may be something else.,"The inquiry expanded very quickly, however, from asking what technology failed to an examination of contextual influences, such as

LABEL: 2

SENT","The inquiry expanded very quickly, however, from asking what technology failed to an examination of contextual influences, such as

LABEL: 2

SENT",0.11,0.11,0.27,0.27
"After the first blow to the head, your man wouldn't have remained conscious.","Your man would have been dead by now.

LABEL: 2

SENTENCE 1:
Your man would have been dead by now.","Your man wouldn't have remained conscious after the first blow.

LABEL: 2

SENTENCE 1:
Your man wouldn't have remained",0.18,0.57,0.52,0.43
The ones that are made to sell in Europe are different.,"But those that are manufactured for sale in in Europe and so forth are quite the other way around

LABEL: 1

SENTENCE 1:","But those that are manufactured for sale in in Europe and so forth are quite the other way around

LABEL: 1

SENTENCE 1:",0.29,0.29,0.4,0.4
The damage could never be fixed by an artisan.,"The damage is too great to be fixed.

LABEL: 2

SENTENCE 3:
The damage is too great to be fixed.","The damage is too great.

LABEL: 2

SENTENCE 1:
The damage is too great.

LABEL: 3",0.28,0.16,0.6,0.54
The museum contains works from other members of the Marley family.,"The Marley family has been working to preserve the memory of Bob Marley and his legacy.

LABEL: 2

SENTENCE 3:","The museum is a place where people can come to learn about the life of Bob Marley and his music.

LABEL: 2

SENT",0.19,0.24,0.18,0.28
