completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
CVS was acquired in 1997 by Revco .,"CVS was subsequently acquired by Aetna in 2006.

LABEL: 1

SENTENCE 1:
Revco was subsequently acquired by","Revco was subsequently acquired by CVS in 1997.

LABEL: 1

SENTENCE 1:
Revco was subsequently acquired by CV",0.42,0.4,0.29,0.49
"Nesby Phips was released in the documentary `` Mystery Lights '' , produced by Nowhere Studios , presented by Converse and published in the UK on 4 December 2015 .","The film was released in the United States on January 1, 2016.

LABEL: 1

SENTENCE 1:
The film was released","Nesby Phips was released in the documentary `` Mystery Lights '', presented by Nowhere Studios, produced by Converse and published in the UK on December",0.22,0.87,0.17,0.63
Here is the Zeta function Hurwitz - Zeta - function and beta is a valid number .,"Positive real when, Here the zeta function is Hurwitz zeta function and Beta is a valid number.

LABEL: 1

SENT","Positive real when, Here the zeta function is Hurwitz zeta function and Beta is a valid number.

LABEL: 0

SENT",0.76,0.76,0.39,0.41
The two other rivers are the Matiri and the Mangles .,"The Mangles River is the longest river in the South Island.

LABEL: 2

SENTENCE 3:
The Matiri River is","The Mangles River is a tributary of the Matiri River.

LABEL: 2

SENTENCE 3:
The Matiri River",0.21,0.3,0.26,0.3
"On 28 May 2011 , a leadership was chosen to replace Dennis Fentie , Darrell Pasloski was elected after only one ballot .","On May 28, 2011, a leadership election was held to replace Darrell Pasloski. Dennis Fentie was chosen after only one ballot.

","On May 28, 2011, a leadership election was held to replace Darrell Pasloski. Dennis Fentie was chosen after only one ballot.

",0.73,0.73,0.78,0.78
Alfred Matthew Hubbard introduced Aldous Huxley to the drug in 1955 and Timothy Leary began taking it in 1962 .,"Leary was the first to use LSD in a therapeutic setting.

LABEL: 1

SENTENCE 1:
Aldous Huxley","Aldous Huxley introduced Alfred Matthew Hubbard into the drug in 1955, and Timothy Leary began to take it in 1962.

LABEL: 1",0.11,0.68,0.2,0.66
A new system of CCE is also implemented at school for a continuous and comprehensive evaluation of the students .,"The system is based on the concept of continuous and comprehensive evaluation.

LABEL: 2

SENTENCE 1:
The system is based on","The system is also used to evaluate the students' performance in the school.

LABEL: 2

SENTENCE 1:
The system is",0.35,0.26,0.34,0.33
"The dictionary form of a verb is the infinitive , which usually ends with `` -c '' ( occasionally with `` -c '' ) .","The dictionary form of a verb is the infinitive, which occasionally ends with `` -ć '' ( usually with `` -c '' ).

LABEL","The dictionary form of a verb is the infinitive, which occasionally ends with `` -ć '' ( usually with `` -c '' ).

LABEL",0.82,0.82,0.59,0.59
At the bottom of the hydrometer there is a weighted light bulb and a frying pan for small weights at the top .,"The hydrometer is used to measure the specific gravity of liquids.

LABEL: 2

SENTENCE 1:
The hydrometer","The hydrometer is used to measure the specific gravity of liquids.

LABEL: 2

SENTENCE 1:
The hydrometer",0.21,0.21,0.27,0.27
He attended the liceo classico in Germany before studying chemistry at the University of Munich in L'Aquila .,"He was a professor of chemistry at the University of Munich from 1873 to 1878.

LABEL: 2

SENTENCE 1:
","He attended the Liceo Classico in Germany before studying chemistry at the University of Munich in L 'Aquila.

LABEL: 2
",0.38,0.95,0.14,0.73
In April 2016 it was announced that Harris will also present the new sister show `` Top Gear '' Extra Gear `` together with Reid .,"The show will be broadcast on the BBC's main channel and on the BBC's online service BBC iPlayer.

LABEL: 1

","In April 2016 it was announced that Reid will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Harris.

LABEL: 1",0.09,0.78,0.0,0.67
"Born James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Janet Scott , was born .","James Hanson was born on James Alexander Hanson, the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank.
","Janet Scott was born on James Alexander Hanson, the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank.
",0.75,0.75,0.46,0.5
The Total Evaporation is the fourth album by The Radiators and their fifth studio album .,"The Radiators'fifth album is The Total Total Evaporation.

LABEL: 1

SENTENCE 1:
The Total Total Ev","The Total Total Evaporation is The Radiators'fifth album and their fourth studio album.

LABEL: 1

SENTENCE 1:",0.25,0.61,0.48,0.58
"David David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman plays the horn and string orchestration .","The song was written by Spinozza and Freedman.

LABEL: 2

SENTENCE 1:
David Spinozza plays","The song was written by Spinozza and Freedman.

LABEL: 2

SENTENCE 1:
David Spinozza plays",0.26,0.26,0.27,0.27
The school belongs to the Jefferson District of Region II of the Virginia High School League ( VHSL ) .,"The school is located in the city of Lynchburg.

LABEL: 2

SENTENCE 1:
The school is located in the city","The school is located in the city of Lynchburg, Virginia.

LABEL: 2

SENTENCE 1:
The school is located in",0.32,0.33,0.28,0.24
"It is native to Chiapas , Guatemala , Honduras , El Salvador , Guerrero , Panama , Oaxaca , Veracruz .","It is a member of the family Cactaceae.

LABEL: 2

SENTENCE 1:
It is native to Chiapas","It is a member of the family Phryganidae.

LABEL: 2

SENTENCE 1:
It is native to Chiap",0.33,0.27,0.32,0.31
"In 1346 , a border war between Wolfenbüttel and the Archbishop of Magdeburg broke out .","The Archbishop of Wolfenbüttel was supported by the Emperor and the Elector of Brandenburg.

LABEL: 1

SENT","The Archbishop of Wolfenbüttel was forced to pay a large sum of money to Magdeburg.

LABEL: 1

S",0.3,0.24,0.05,0.09
"Ruffell was employed as an engineer in Southampton Docks . He died in Southampton on his 73rd birthday , 3 October 1940 .","He was the son of William Ruffell and his wife Mary Ann.

LABEL: 2

SENTENCE 1:
Ruffell","He was born in Southampton, Hampshire, England.

LABEL: 2

SENTENCE 1:
Ruffell was employed as an",0.11,0.28,0.16,0.21
"Clanculus atypicus is a species of sea snail , a marine gastropod mollusk in the Trochidae family , the top screws .","Clanculus atypicus is a species of sea snail, a marine gastropod mollusk in the family Trochidae, the top snails.","Clanculus atypicus is a species of sea snail, a marine gastropod mollusk in the family Trochidae, the top snails.",0.89,0.89,0.75,0.75
David Ray Griffin advocated a sophisticated form of panpsychism that has been called by A. N. Whitehead `` panexperientialism '' .,"Panexperientialism is a form of panpsychism that holds that all matter is conscious.

LABEL: 2

SENTENCE 1","Panexperientialism is a form of panpsychism that holds that all matter is conscious.

LABEL: 2

```

##",0.29,0.3,0.2,0.16
"It was named after former Malaysia 's third Prime Minister , Tun Hussein Onn .","It is the only Malaysian state that is not part of Peninsular Malaysia.

LABEL: 1

SENTENCE 1:
It is","It was named after Malaysia's former prime minister, Tun Hussein Onn.

LABEL: 1

SENTENCE 1:
It was",0.12,0.71,0.07,0.42
"The Soviet Union was officially in Asia until June 1941 , and Europe was officially neutral until August 1945 , when it attacked Japan in cooperation with the US .","The Soviet Union was officially neutral in Europe until June 1941, and Asia until August 1945, when it attacked Japan in collaboration with the US.

LABEL","The Soviet Union was officially neutral in Europe until June 1941, and Asia until August 1945, when it attacked Japan in collaboration with the US.

LABEL",0.79,0.79,0.62,0.62
"Although opposition activist Guillermo Valencia was also a member of the Conservative Party , he received support from the Liberal Party .","The Liberal Party, which was led by President Manuel Quezon, was the only party to support the bill.

LABEL: 1

SENT","Although the opponent, Guillermo Valencia, was also a member of the Liberal Party, he was given support from the Conservative Party.

LABEL:",0.24,0.71,0.12,0.63
"His sister Mary ( born 25 February , 1956 ) won the 1500m in Edmonton in 1977 and then became the Commonwealth Games champion in 1978 in San Sebastian .","She was the first woman to win the 1500m in the World Championships.

LABEL: 1

SENTENCE 1:
His sister Mary","His sister Mary ( born February 25, 1956 ) won the 1500m in San Sebastian in 1977 and was awarded the Edmonton Commonwealth Games - Champion in 1978.
",0.17,0.75,0.27,0.72
Sukumar Prasad is a South Indian guitarist who was the first Carnatic musician to play the south Indian musical art form of Carnatic music on the electric guitar .,"He is also the first Indian to play the electric guitar in a classical music concert.

LABEL: 2

SENTENCE 1:
S",Sukumar Prasad is a southern Indian guitarist who was the first Carnatic musician to play the South Indian musical art form of Carnatic music on the,0.33,0.93,0.22,0.73
"Four bells were consecrated between 1777 and 1860 , and in 1861 three new bells were mentioned .","The bells were consecrated in 1777, 1861, and 1877.

LABEL: 2

SENTENCE 1:
The bells were","The bells were consecrated in 1777, 1861 and 1877.

LABEL: 2

SENTENCE 1:
The bells were consec",0.44,0.42,0.3,0.35
"Wu Xiang 's son Wu Sangui was the commander of Shanhai Pass , the last major obstacle between the Manchus and Beijing .","Wu Sangui was a Manchu, and was the son of Wu Xiang.

LABEL: 2

SENTENCE 1:
","Wu Sangui was the commander of the Shanhai Pass, the last major obstacle between Manchu and Beijing.

LABEL: 1

S",0.27,0.73,0.14,0.56
The energy of the cosmological vacuum appears in physical cosmology as a cosmological constant .,"The cosmological constant is a constant in the Einstein field equations of general relativity.

LABEL: 2

SENTENCE 1:
The cosmological constant","In physical cosmology, the energy of the cosmological vacuum appears as the cosmological constant.

LABEL: 2

SENTENCE 1:
In physical",0.29,0.59,0.29,0.42
Lillian `` Lilly '' Truscott ( Oliver Oken ) is the best girlfriend of Emily Osment and friend of Miley Stewart in seasons 3 and 4 .,"Lilly is the best girlfriend of Miley Stewart and friend of Oliver Oken on seasons 3 and 4.

LABEL: 1

SENT",Lillian `` Lilly '' Truscott ( Emily Osment ) is the best girlfriend of Miley Stewart and friend of Oliver Oken on seasons 3 and 4,0.6,0.68,0.43,0.84
"Windows XP Mode runs Windows XP in a separate machine , and displays applications within virtual windows on the Windows 7 desktop .","Windows 7 - Mode runs Windows 7 on a separate computer and displays applications in virtual windows on the Windows XP desktop.

LABEL: 2

S","Windows XP - Mode runs Windows XP on a separate computer and displays applications in virtual windows on the Windows 7 desktop.

LABEL: 1

S",0.67,0.8,0.49,0.59
"`` Yubhal '' , or in modern Hebrew `` Yuval '' , derived from the Biblical character , is a general male first name in contemporary Israel .","`` Yubhal '', or in contemporary `` Yuval '', derived from the Biblical character, is a common male first name in modern Hebrew Israel.","`` Yubhal '', or in contemporary `` Yuval '', derived from the Biblical character, is a common male first name in modern Hebrew Israel.",0.8,0.8,0.81,0.81
"The caves are from Odisha in Bhubaneshwar and from Hydrabad , both via National Highway 5 .","The caves are from Bhubaneshwar in Odisha and Hydrabad, both via National Highway 5.

LABEL: 1

S","The caves are from Bhubaneshwar in Odisha and Hydrabad, both via National Highway 5.

LABEL: 1

S",0.75,0.75,0.66,0.66
"Torre is a New York Times , USA today , Wall Street Journal and Amazon International Bestselling Author .","Torre is a New York Times, USA Today, Wall Street Journal and Amazon International bestselling novelist.

LABEL: 2

SENTENCE","Torre is a New York Times, USA Today, Wall Street Journal and Amazon International bestselling novelist.

LABEL: 1

SENTENCE",0.86,0.86,0.57,0.56
