completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The sweater looks great on her.,"Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.

LABEL: 1

SENTENCE","Grace was happy to trade me her sweater for my jacket. She thinks it looks great on her.

LABEL: 1

SENTENCE",0.37,0.37,0.31,0.31
Mr. Schmidt's work was beautiful.,"Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his","Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get",0.06,0.12,0.27,0.22
The man lifted the boy onto the man's shoulders.,"The man lifted the boy onto his shoulders.

LABEL: 2

SENTENCE 3:
The man lifted the boy onto his shoulders.","The man lifted the boy onto his shoulders.

LABEL: 2

SENTENCE 1:
The man lifted the boy onto his shoulders.",0.6,0.6,0.7,0.71
coats were not prepared for the cold in Alaska.,"Fred and Alice had very warm down coats, but they were not prepared for the cold in Alaska.

LABEL: 1

SENTENCE 3","Fred and Alice had very warm down coats, but they were not prepared for the cold in Alaska.

LABEL: 1

SENTENCE 1",0.58,0.58,0.42,0.43
Yakutsk was defeated within weeks.,"In August, the Japanese attacked the Russian fleet at Vladivostok. The Japanese were defeated and the fleet was destroyed.

LABEL: 1
","In July, Kamtchatka declared war on Yakutsk. Since Yakutsk's army was much better equipped and ten times larger, they",0.08,0.16,0.23,0.26
Jackson lived two centuries earlier.,"Jackson was greatly influenced by Arnold, though he lived two centuries earlier.

LABEL: 1

SENTENCE 3:
Jackson was greatly influenced","Jackson was greatly influenced by Arnold, though he lived two centuries earlier.

LABEL: 1

SENTENCE 1:
Jackson was greatly influenced",0.4,0.4,0.48,0.48
We couldn't use the lake.,"The path to the lake was blocked, so we couldn't use it.

LABEL: 1

SENTENCE 1:
The path to","The path to the lake was blocked, so we couldn't use it.

LABEL: 1

SENTENCE 1:
The path to",0.38,0.38,0.28,0.28
She reads the book when she gets home from work.,"Sara borrowed the book from the library because she needs it for an article she is working on. She reads it when she gets home from work.

","Sara borrowed the book from the library because she needs it for an article she is working on. She reads it when she gets home from work.

",0.43,0.43,0.7,0.7
The teller was immediately taken to the police station.,"The customer was arrested and charged with murder.

LABEL: 1

SENTENCE 3:
The customer was found guilty of murder and sentenced","The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.

LABEL: 1

S",0.2,0.5,0.43,0.39
Bob would be here by this time.,"Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.
","Adam can't leave work here until Bob arrives to replace him. If Bob had left home for work on time, he would be here by this time.
",0.4,0.4,0.57,0.57
You thought tulip bulbs were onions?,"What about the time you cut up tulip bulbs in the hamburgers because you thought they were onions?

LABEL: 2

","I don't know. I just thought it was funny.

LABEL: 2

SENTENCE 1:
I don't know. I",0.38,0.08,0.33,0.28
It was a major influence on Shakespeare's writing.,"This book was written by Ovid; it was a major influence on his writing.

LABEL: 2

SENTENCE 3:
This","This book was written by Ovid, and it was a major influence on his writing.

LABEL: 2

SENTENCE 1:
",0.5,0.5,0.31,0.37
Cooper had been dead for five years.,"Thomson visited Cooper's grave in 1765. At that date he had been dead for five years.

LABEL: 2

SENTENCE","Thomson visited Cooper's grave in 1765. At that date he had been dead for five years.

LABEL: 2

SENTENCE",0.52,0.52,0.26,0.26
He changed his mind and turned the TV on.,"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,","Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,",0.11,0.11,0.45,0.45
George wasn't available.,"George called Paul back, but he was busy.

LABEL: 2

SENTENCE 3:
George told Paul that he was busy.","Paul tried to call George on the phone, but he wasn't available.

LABEL: 2

SENTENCE 1:
Paul tried to",0.09,0.33,0.52,0.33
"Tatyana was careful not to disturb her, undressing and climbing back into her berth.","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
",0.76,0.76,0.73,0.73
Anyone who knew that he was 19 years old could take his claim away from the government official.,"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything",0.21,0.21,0.44,0.44
My great-grandfather is a remarkable man.,"Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.

SENTENCE 1:
Fred is the","I am the only man who remembers my great-grandfather. He is a remarkable man.

LABEL: 1

SENTENCE 1:",0.48,0.54,0.35,0.43
The cake has a lot of leftovers in it.,"I put the cake away in the refrigerator. It has a lot of leftovers in it.

LABEL: 1

SENTENCE 1:","I put the cake away in the refrigerator. It has a lot of leftovers in it.

LABEL: 1

SENTENCE 1:",0.62,0.62,0.5,0.5
Jim signaled the barman and gestured toward The barman's bathroom key.,"Jim signaled the barman and gestured toward his bathroom key.

LABEL: 2

SENTENCE 1:
Jim signaled the barman","Jim signaled the barman and gestured toward his bathroom key.

LABEL: 2

SENTENCE 1:
Jim signaled the barman",0.6,0.6,0.64,0.64
Fred influences him hugely.,"Steve is a good example of how to follow Fred's example.

LABEL: 2

SENTENCE 3:
Steve is a good example","Steve is a very good example of a person who influences others.

LABEL: 2

SENTENCE 1:
Steve is a very good",0.08,0.08,0.51,0.37
"She was careful not to disturb her mother , undressing and climbing back into her berth.","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
","When Tatyana reached the cabin, her mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.
",0.74,0.74,0.74,0.74
Jane wasn't hungry.,"Jane gave Joan candy because she was hungry.

LABEL: 2

SENTENCE 1:
Jane gave Joan candy because she was hungry.","Jane gave Joan candy because she wasn't hungry.

LABEL: 2

SENTENCE 1:
Jane gave Joan candy because she wasn't",0.17,0.32,0.61,0.48
Father gave Tommy a stern look.,"When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.

LABEL: 1

SENTENCE 3","When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.

LABEL: 1

SENTENCE 1",0.4,0.4,0.31,0.35
The coffee got full of ink.,"I tried using a pen to stir my coffee, but that turned out to be a bad idea, because it got full of ink.

LABEL:","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.32,0.17,0.36,0.44
The son was so weak.,"The man lifted his son because he was so strong.

LABEL: 1

SENTENCE 3:
The man was so strong that he","The man lifted his son because he was so weak.

SENTENCE 1:
The man lifted his son because he was so weak.

",0.31,0.37,0.38,0.76
The shepherds ended up looking more like golfers.,"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.

LABEL: 2

S","Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.

LABEL: 2

S",0.48,0.48,0.41,0.41
The pen got full of ink.,"I tried using a pen to stir my coffee, but that turned out to be a bad idea, because it got full of ink.

LABEL:","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.32,0.17,0.4,0.43
John was very impressed.,"John was jogging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 2

S","John was jogging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 2

S",0.33,0.33,0.31,0.31
He lowered his eyes when the wind stopped.,"Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered them when the wind stopped.

LABEL: 1

","Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered them when the wind stopped.

LABEL: 1

",0.39,0.39,0.47,0.47
The school bus was going so fast.,"The delivery truck zoomed by the school bus because it was going so fast.

LABEL: 1

SENTENCE 1:
The delivery","The delivery truck zoomed by the school bus because it was going so fast.

SENTENCE 1:
The delivery truck zoomed by the school",0.52,0.47,0.27,0.55
"Luke was ""it"".","Luke chased Ethan because he was ""it"".

LABEL: 1

SENTENCE 3:
Luke chased Ethan because he was ""it"".","Luke chased Ethan because he was ""it"".

LABEL: 1

SENTENCE 1:
Luke chased Ethan because he was ""it"".",0.29,0.29,0.69,0.72
You can see the garden through the wall.,"There is a gap in the wall. You can see the garden behind it.

LABEL: 2

SENTENCE 1:
There is","There is a gap in the wall. You can see the garden behind it.

LABEL: 2

SENTENCE 1:
There is",0.36,0.36,0.24,0.24
I took the water bottle out of the backpack so that the water bottle would be lighter.,"I took the water bottle out of the backpack so that it would be lighter.

LABEL: 1

SENTENCE 1:
I took","I took the water bottle out of the backpack so that it would be lighter.

LABEL: 1

SENTENCE 1:
I took",0.74,0.74,0.44,0.44
The sun was out.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was out.

LABEL: 2","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was out.

LABEL: 2",0.3,0.3,0.28,0.28
Jim was so upset.,"Kevin yelled at Jim because he was so upset.

LABEL: 2

SENTENCE 3:
Kevin yelled at Jim because he was so","Kevin yelled at Jim because he was so upset.

LABEL: 2

SENTENCE 1:
Jim yelled at Kevin because he was so",0.32,0.32,0.52,0.5
Dora asked what the sound was.,"Dora and her friends were playing in the park when they heard a sound like firecrackers.

LABEL: 2

SENTENCE","The sound of the firecrackers was so loud that Dora and her brother, who were in the back seat, could not sleep.

LAB",0.24,0.21,0.32,0.23
Bill's turn was next.,"Bill passed the gameboy to John because his turn was next.

LABEL: 1

SENTENCE 1:
Bill passed the gameboy","Bill passed the gameboy to John because his turn was next.

LABEL: 1

SENTENCE 1:
Bill passed the gameboy",0.33,0.33,0.48,0.48
He changed his mind and turned the dishwasher on.,"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,","Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,",0.11,0.11,0.48,0.48
Tommy's legs ached.,"As Ollie carried Tommy up the long winding steps, his legs ached.

LABEL: 1

SENTENCE 1:
As","As Ollie carried Tommy up the long winding steps, his legs ached.

SENTENCE 1:
As Ollie carried Tommy up",0.29,0.26,0.26,0.52
I shall have to kill The chickens.,"The foxes are getting in at night and attacking the chickens. I shall have to kill them.

LABEL: 1

SENTENCE 1","The foxes are getting in at night and attacking the chickens. I shall have to kill them.

LABEL: 1

SENTENCE 1",0.36,0.36,0.44,0.44
It was bad enough that the faces had to be denied so many things because he couldn't afford them.,"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn","Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn",0.61,0.61,0.48,0.48
The bag of flour had to be moved first.,"The sack of potatoes had been placed above the bag of flour, so it had to be moved first.

LABEL: 1

SENTENCE","The sack of potatoes had been placed above the bag of flour, so it had to be moved first.

LABEL: 1

SENTENCE",0.58,0.58,0.33,0.33
