completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
There are no specific requirements for assessment.,"The requirements for assessing and reporting on controls are based on the requirements for assessing and reporting on the effectiveness of controls.

LABEL: 3

S","The following are the specific requirements for assessing and reporting on controls.

LABEL: 3

SENTENCE 3:
The following are the specific",0.19,0.29,0.32,0.36
"This is especially untrue on Menorca, where warm summer weather extends the season's length.","The island's climate is especially suited to the cultivation of olive trees.

LABEL: 3

SENTENCE 3:
The island's climate","The island's climate is particularly suited to the cultivation of grapes.

LABEL: 3

SENTENCE 3:
The island's climate is",0.22,0.17,0.25,0.24
The US could save more than it invested in the 1980's and 90's.,"The U.S. was able to attract financing from abroad because it was able to invest more than it saved.

LABEL: 3

S","The U.S. was able to attract financing from abroad because it was able to attract foreign investment.

LABEL: 3

SENTENCE",0.26,0.11,0.38,0.23
The woman is familiar with the sacred.,"The sacred is not mysterious to her.

LABEL: 1

SENTENCE 3:
The sacred is not mysterious to her.

","The sacred is not mysterious to her.

LABEL: 1

SENTENCE 3:
The sacred is not mysterious to her.

",0.32,0.32,0.59,0.59
There is a charge for people arriving at Caravelle beach by land.,"The beach is owned by the vacation club, but the beach is open to the public.

LABEL: 1

SENTENCE 3:
","If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns",0.12,0.15,0.18,0.36
Eglise Saint-Michel is built in a flamboyant Gothic style.,"The cathedral is the most famous example of Gothic architecture in France.

LABEL: 1

SENTENCE 3:
The cathedral is the most","The cathedral is the most famous example of Gothic architecture in France.

LABEL: 1

SENTENCE 3:
The cathedral is the most",0.13,0.13,0.27,0.27
"Julius paused for a while, before answering her.","Julius, ""Nothing.""

LABEL: 1

SENTENCE 3:
Julius, ""Nothing.""

LABEL: 2","Julius before the safe in the flat, her own question and the pause before his reply, ""Nothing."" Was there really nothing? 

LABEL",0.11,0.2,0.38,0.35
GAO recommends that the Secretary of Defense revise policy and guidance,"GAO recommends that the Secretary of Defense revise policy and guidance

LABEL: 1

SENTENCE 3:
GAO recommends that the Secretary","GAO recommends that the Secretary of Defense revise policy and guidance

LABEL: 1

SENTENCE 3:
GAO recommends that the Secretary",0.71,0.71,0.56,0.56
"Adrin's arms were tangled, keeping his blades away from Kal.","The Kal tangled both of Adrin's arms, keeping the blades far away.

LABEL: 1

SENTENCE 3:
The Kal","The Kal tangled both of Adrin's arms, keeping the blades far away.

LABEL: 1

SENTENCE 3:
The Kal",0.47,0.47,0.53,0.53
The primary screen is the responsibility of the staff to be given to all patients.,"The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB","The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB",0.55,0.55,0.59,0.59
There is an old woman in the village that I have been visiting. ,"I have been visiting an old woman in the village, she explained, ""and as Lawrence told me you were with Monsieur Poirot I thought I","I have been visiting an old woman in the village, she explained, ""and as Lawrence told me you were with Monsieur Poirot I thought I",0.37,0.37,0.31,0.31
"As you can see, the symbols are of dolphins and octopuses.","The following symbols have been used to indicate low-season rates in Hong Kong dollars, based on double occupancy, with bath or shower.

LABEL:","The following table shows the average daily rates for the period from 1 January to 31 December 2016.

LABEL: 2

SENTENCE 3:",0.11,0.06,0.2,0.04
Nocera works for Slate.,"Slate 's Joseph Nocera.

LABEL: 1

SENTENCE 3:
Slate 's Joseph Nocera.","Slate 's Joseph Nocera.

LABEL: 1

SENTENCE 3:
Slate 's Joseph Nocera.",0.25,0.25,0.49,0.49
This town is over 8000 years old.,"The people of this town were farmers, and they grew barley, wheat, and beans.

LABEL: 1

SENTENCE 3:
","The houses were built on a raised platform, and the roofs were covered with a layer of mud and straw.

LABEL: 1

SENT",0.16,0.0,0.11,0.06
People that want the job have to have their fingerprints sent to the FBI.,"Candidates must submit a set of fingerprints for review by the FBI.

LABEL: 1

SENTENCE 3:
Candidates must submit","The FBI will review the fingerprints submitted by the candidates.

LABEL: 1

SENTENCE 3:
The FBI will review the fingerprints submitted",0.18,0.23,0.4,0.48
Cesar Chavez was not concerned about the dangers of pesticide use.,"In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL: 3","In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL: 3",0.29,0.29,0.31,0.31
Her skin was glowing from the red moon.,"The red moon made her skin glow.

LABEL: 1

SENTENCE 3:
The red moon made her skin glow.

","The red moon made her skin glow.

LABEL: 1

SENTENCE 3:
The red moon made her skin glow.

",0.38,0.38,0.64,0.64
Tax cuts geared to parents will give them greater spending flexibility but will also lead to higher interest rates on loans.,"Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.

LABEL: 2

SENTENCE 3:","Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.

LABEL: 2

SENTENCE 3:",0.2,0.2,0.42,0.42
The Jets and Falcons have boring stories.,"The Falcons and Jets have more appealing story lines.

LABEL: 3

SENTENCE 3:
The Falcons and Jets have more appealing story","The Falcons and Jets have more appealing story lines.

LABEL: 3

SENTENCE 3:
The Falcons and Jets have more appealing story",0.29,0.29,0.56,0.56
Just after the war ended.,"after the war

LABEL: 1

SENTENCE 3:
after the war

LABEL: 2

SENTENCE 4","after the war

LABEL: 1

SENTENCE 3:
after the war

LABEL: 2

SENTENCE 4",0.32,0.32,0.57,0.57
I do not know the weather conditions in Lewisville.  ,"i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 1

SENTENCE","i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 1

SENTENCE",0.31,0.31,0.23,0.23
Tuppence was triumphant.,"The moment of victory, Tuppence betrayed a somewhat unsportsmanlike triumph.

LABEL: 1

SENTENCE 3:
The","The moment of victory, Tuppence betrayed a somewhat unsportsmanlike triumph.

LABEL: 1

SENTENCE 3:
The",0.11,0.11,0.27,0.27
The Results Act has strategic planning as a central feature. ,"The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic culture","The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic culture",0.32,0.32,0.49,0.49
The cathedral will be spotted midway along the path to the fortress at the summit.,"The most important directions are simply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down inevitably leads to one of three gates through the","The most important directions are simply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down inevitably leads to one of three gates through the",0.22,0.22,0.31,0.31
"The Jesuit presence in Asia helped to convert local residents to Christianity, allowing them to expand their territory. ","The Jesuit missionaries were not successful in converting the local inhabitants to Christianity or in expanding their territory into the interior.

LABEL: 3

SENT","They made little effort, despite the Jesuit presence in Asia, to convert local inhabitants to Christianity or to expand their territory into the interior.

LABEL:",0.38,0.65,0.36,0.51
The ground is totally flat.,"The pit was filled with dirt and the spectators stood five or six people deep around the edge of the pit.

LABEL: 3

SENT","The dirt mounds surrounded the pit so that the spectators stood five or six people deep around the edge of the pit.

LABEL: 3

",0.07,0.07,0.22,0.26
It was nice meeting you,"i think it's real good anyway it's it's been it was nice meeting you

LABEL: 1

SENTENCE 3:
i","i think it's real good anyway it's it's been it was nice meeting you

LABEL: 1

SENTENCE 3:
i",0.37,0.37,0.28,0.28
Where are you located?,"um-hum  right do where are you at what state

LABEL: 1

SENTENCE 3:
um-hum  right do","um-hum  right do where are you at what state

LABEL: 1

SENTENCE 3:
um-hum  right do",0.27,0.27,0.37,0.37
There were a lot of small towns in the oil fields.,"The oil fields were scattered all over the country.

LABEL: 1

SENTENCE 3:
The oil fields were scattered all over the","The oil fields were a vast expanse of oil, and the towns were scattered all over the fields.

LABEL: 1

SENTENCE",0.25,0.37,0.42,0.34
There's a few things left for me to do.,"I'm going to do it.""

LABEL: 3

SENTENCE 3:
I'm going to do it.""

LABEL","There's only one thing for me to do.""

LABEL: 3

SENTENCE 3:
There's only one thing for me to",0.15,0.39,0.57,0.44
Old European colonies were liberated.,The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.      ,"The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.  

LABEL",0.22,0.21,0.34,0.21
They moved they inquiries over from technology failing because they thought it may be something else.,"The inquiry expanded very quickly, however, from asking what technology failed to an examination of contextual influences, such as

LABEL: 2

SENT","The inquiry expanded very quickly, however, from asking what technology failed to an examination of contextual influences, such as

LABEL: 2

SENT",0.11,0.11,0.27,0.27
"After the first blow to the head, your man wouldn't have remained conscious.","Your man wouldn't have remained conscious after the first blow.

LABEL: 2

SENTENCE 3:
Your man wouldn't have remained","Your man wouldn't have remained conscious after the first blow.

LABEL: 2

SENTENCE 3:
Your man wouldn't have remained",0.57,0.57,0.42,0.42
The ones that are made to sell in Europe are different.,"The fact that the European Union is a single market is a good thing

LABEL: 1

SENTENCE 3:
The fact that the","The same is true for the US, where the majority of the cars are manufactured for sale in the US.

LABEL: 1

SENT",0.12,0.18,0.25,0.26
