completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
a man sitting in a car.,"A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 3

SENTENCE 1:
A man wearing","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 2

SENTENCE 1:
A man wearing",0.24,0.24,0.24,0.24
a person standing.,"A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 1:
A man wearing","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 0

SENTENCE 1:
A man wearing",0.09,0.09,0.24,0.23
a man standing on his motorbike.,"A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 1:
A man wearing","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 0

SENTENCE 1:
A man wearing",0.4,0.4,0.31,0.29
The man puts something on the other mans head.,"A man of the cloth puts a black substance on a man's forehead.

LABEL: 1

SENTENCE 1:
A man of","A man of the cloth puts a black substance on a man's forehead.

LABEL: 0

SENTENCE 1:
A man of",0.2,0.2,0.32,0.33
The women are at the park.,"A man of the cloth puts a black substance on a man's forehead.

LABEL: 3

SENTENCE 1:
A man of","A man of the cloth puts a black substance on a man's forehead.

LABEL: 2

SENTENCE 1:
A man of",0.07,0.07,0.24,0.24
Two people are outside.,"A person rides a wagon down a hill.

LABEL: 1

SENTENCE 1:
A person rides a wagon down a hill.","A person is riding a wagon down a hill.

LABEL: 1

SENTENCE 1:
A person is riding a wagon down a",0.0,0.0,0.58,0.38
A person stares at an empty hill.,"A person rides a wagon down a hill.

LABEL: 3

SENTENCE 3:
A person rides a wagon down a hill.","A person is riding a wagon down a hill.

LABEL: 2

SENTENCE 1:
A person is riding a wagon down a",0.22,0.21,0.55,0.38
a girl is leaning against the wall,"a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 3

SENTENCE 1:
a boy holding","a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 2

SENTENCE 1:
a boy holding",0.21,0.21,0.25,0.25
a boy is against the wall of a raised foundation,"a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 1

SENTENCE 1:
a boy holding","a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 0

SENTENCE 1:
a boy holding",0.45,0.45,0.4,0.4
Bruce Springsteen is a singer.,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall.

LABEL: 1

","Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall.

LABEL: 0

",0.35,0.35,0.25,0.26
Six dogs are outdoors.,"A man is standing on a bridge.

LABEL: 1

SENTENCE 1:
Six dogs swimming in a river.

LAB","Six dogs swimming in a river.

LABEL: 0

SENTENCE 1:
A man is standing in front of a building.
",0.18,0.17,0.27,0.24
The puppies are setting on the couch.,"A man is standing on a bridge.

LABEL: 3

SENTENCE 3:
A man is standing on a bridge.

","Six dogs swimming in a river.

LABEL: 2

SENTENCE 1:
Six dogs swimming in a river.

LABEL",0.08,0.0,0.48,0.42
A man and woman have mug shots taken because they have been arrested.,"A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 2

SENTENCE 1","A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 2

SENTENCE 1",0.22,0.22,0.2,0.2
A man and woman take selfies of themselves.,"A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 1

SENTENCE 1","A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 0

SENTENCE 1",0.39,0.39,0.38,0.39
People are dancing.,"a group of people dancing together.

LABEL: 1

SENTENCE 1:
a group of people dancing together.

LABEL","a group of people dancing together.

LABEL: 0

SENTENCE 1:
a group of people dancing together.

LABEL",0.2,0.2,0.6,0.53
No one is dancing.,"a group of people dancing together.

LABEL: 3

SENTENCE 3:
a group of people dancing together.

LABEL","a group of people dancing together.

LABEL: 2

SENTENCE 1:
a group of people dancing together.

LABEL",0.1,0.1,0.54,0.5
Men sit on the bus.,"A man wearing a blue uniform is sitting on a bus.

LABEL: 1

SENTENCE 1:
A man wearing a blue uniform","Men wearing blue uniforms sit on a bus.

LABEL: 0

SENTENCE 1:
A man wearing a blue uniform sits on a",0.15,0.31,0.55,0.47
Men drive the bus into the ocean.,"A man wearing a blue uniform is sitting on a bus.

LABEL: 3

SENTENCE 3:
A man wearing a blue uniform","Men wearing blue uniforms sit on a bus.

LABEL: 2

SENTENCE 1:
A man wearing a blue uniform sits on a",0.07,0.14,0.37,0.37
Two people climbing on a wooden scaffold.,"A man is climbing on a wooden scaffold.

LABEL: 1

SENTENCE 1:
A man is climbing on a wooden scaffold.","Two men climbing on a wooden scaffold.

LABEL: 0

SENTENCE 1:
Two men climbing on a wooden scaffold.

",0.37,0.48,0.63,0.68
Two women climbing on a wooden scaffold.,"A man is climbing on a wooden scaffold.

LABEL: 3

SENTENCE 3:
A man is climbing on a wooden scaffold.","Two men climbing on a wooden scaffold.

LABEL: 2

SENTENCE 1:
Two men climbing on a wooden scaffold.

",0.37,0.48,0.52,0.52
The bird is flying over the trees.,"A bird is flying over the water.

LABEL: 3

SENTENCE 1:
A bird is flapping its wings on the water","A bird is flying over the water.

LABEL: 2

SENTENCE 1:
A bird is flapping its wings on the water",0.37,0.37,0.46,0.46
A young boy is playing in a feild.,"A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 1
","A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 0
",0.29,0.29,0.29,0.3
A young boy is playing video games indoors.,"A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 3
","A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 2
",0.18,0.18,0.23,0.23
Six or seven people are standing on a pier.,"A man is standing on a pier with a table and a pair of glasses in the foreground.

LABEL: 1

SENTENCE 1:","A man is standing on a pier with a table and a pair of glasses in the foreground.

LABEL: 1

SENTENCE 1:",0.26,0.26,0.27,0.27
They are in a boat.,"A man is standing on a pier with a table and a pair of glasses in the foreground.

LABEL: 3

SENTENCE 3:","A man is standing on a pier with a table and a pair of glasses in the foreground.

LABEL: 2

SENTENCE 1:",0.07,0.07,0.17,0.15
A person wears a red shirt.,"A person in a red shirt and black pants standing.

LABEL: 1

SENTENCE 1:
A person in a red shirt and","A person in a red shirt and black pants hunched over.

LABEL: 0

SENTENCE 1:
A person in a red",0.37,0.38,0.38,0.35
The person is wearing a green shirt.,"A person in a red shirt and black pants standing up.

LABEL: 3

SENTENCE 3:
A person in a red shirt","A person in a red shirt and black pants hunched over.

LABEL: 2

SENTENCE 1:
A person in a red",0.21,0.22,0.4,0.3
The child is on the school steps.,"The child is on the library steps.

LABEL: 3

SENTENCE 3:
The child is on the library steps.

","This child is on the library steps.

LABEL: 2

SENTENCE 1:
This child is on the library steps.

",0.48,0.48,0.62,0.63
The child is on the steps.,"The child is on the library steps.

LABEL: 1

SENTENCE 1:
This child is on the library steps.

","This child is on the library steps.

LABEL: 0

SENTENCE 1:
This child is on the library steps.

",0.5,0.5,0.61,0.62
The man is playing football..,"The tattooed basketball player is about to dunk the ball.

LABEL: 3

SENTENCE 1:
The tattooed basketball player","The tattooed basketball player is about to dunk the ball.

LABEL: 2

SENTENCE 1:
The tattooed basketball player",0.17,0.17,0.3,0.29
The person is playing basketball.,"The tattooed basketball player is about to dunk the ball.

LABEL: 1

SENTENCE 1:
The tattooed basketball player","The tattooed basketball player is about to dunk the ball.

LABEL: 0

SENTENCE 1:
The tattooed basketball player",0.26,0.26,0.33,0.32
A boy in a red hood is happy.,"a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 1

SENTENCE 1:
a","a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 0

SENTENCE 1:
a",0.43,0.43,0.32,0.29
The boy is upset.,"a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 3

SENTENCE 1:
a","a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 2

SENTENCE 1:
a",0.17,0.17,0.13,0.14
the man is wearing a gray cap.,"A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL:","A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL:",0.36,0.36,0.31,0.31
The man is wearing a blue cap.,"A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL:","A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL:",0.29,0.29,0.27,0.27
An old woman has a jean jacket.,"A man in a baseball hat and a woman in a jean jacket are standing outside, but are covered mostly in shadow.

LABEL: 1
","An old man in a baseball hat and an old woman in a jean jacket are standing outside, but are covered mostly in shadow.

LABEL:",0.26,0.38,0.25,0.31
An old woman has no jacket.,"A man in a baseball hat and a woman in a jean jacket are standing outside, but are covered mostly in shadow.

LABEL: 3
","A man in a baseball hat and a woman in a jean jacket are standing outside, but are covered mostly in shadow.

LABEL: 2
",0.13,0.13,0.19,0.19
The couple is having fun.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A newlywed couple laughing and talking amongst","A man and a woman are laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A man and a woman are",0.08,0.0,0.52,0.32
The couple just got married.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A newlywed couple laughing and talking amongst","A man and a woman are laughing and talking amongst themselves.

LABEL: 1

SENTENCE 1:
A man and a woman are",0.08,0.0,0.48,0.28
The couple is divorced.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 3

SENTENCE 1:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 2

SENTENCE 1:
A newlywed couple laughing and talking amongst",0.09,0.09,0.42,0.42
The man is wearing shorts and a t-shirt as he jogs.,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 3

S","A man in a white collared shirt and a tie is walking to work in a big city.

LABEL: 2

SENTENCE 1",0.17,0.18,0.32,0.25
The man is moving.,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S","A man in a white shirt and tie is walking to work in a big city.

LABEL: 1

SENTENCE 1:
A",0.14,0.16,0.29,0.28
The man is wearing work attire and is walking to his job.,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S","A man in a white shirt and tie is walking to work in a big city.

LABEL: 1

SENTENCE 1:
A",0.28,0.3,0.37,0.36
several young people are sitting in an auditorium,"A statue of a man.

LABEL: 3

SENTENCE 3:
A statue of a man.

LABEL: 4","Several younger people sitting in front of a statue.

LABEL: 2

SENTENCE 1:
Several younger people sitting in front of a",0.0,0.28,0.33,0.43
People are in the house.,"A group of adults stand in the bathroom looking down a small child in the bath.

LABEL: 1

SENTENCE 1:
A","A group of adults stands in the bathroom looking down a small child in the bath.

LABEL: 0

SENTENCE 1:
A",0.15,0.15,0.2,0.2
The child is sleeping.,"A group of adults stand in the bathroom looking down a small child in the bath.

LABEL: 3

SENTENCE 3:
A","A group of adults stands in the bathroom looking down a small child in the bath.

LABEL: 2

SENTENCE 1:
A",0.16,0.16,0.22,0.19
A woman is singing.,"A goofy looking woman is singing on stage.

LABEL: 1

SENTENCE 1:
A goofy looking woman is","A goofy looking woman is singing on stage.

LABEL: 0

SENTENCE 1:
A goofy looking woman is",0.38,0.38,0.44,0.42
A woman is reciting poetry on the stage.,"A goofy looking woman is singing on stage.

LABEL: 3

SENTENCE 1:
A goofy looking woman is","A goofy looking woman is singing on stage.

SENTENCE 1:
A goofy looking woman is singing on stage.

",0.4,0.38,0.4,0.67
A woman is eating pasta in a restaurant.,"The girl wearing a brown jacket whilst walking in snow.

LABEL: 3

SENTENCE 1:
The girl wearing a brown jacket whilst","The girl wearing a brown jacket whilst walking in snow.

SENTENCE 1:
The girl wearing a brown jacket whilst walking in snow.

",0.21,0.2,0.26,0.64
The girl is walking outside.,"The girl wearing a brown jacket whilst walking in snow.

LABEL: 1

SENTENCE 1:
The girl wearing a brown jacket whilst","The girl wearing a brown jacket whilst walking in snow.

LABEL: 0

SENTENCE 1:
The girl wearing a brown jacket whilst",0.23,0.23,0.35,0.31
