completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Girls set down in the street.,"The girls walk down the street.

LABEL: 3

SENTENCE 3:
The girls walk down the street.

LABEL","The girls walk down the street.

LABEL: 3

SENTENCE 3:
The girls walk down the street.

LABEL",0.35,0.35,0.58,0.58
a man sitting in a car.,"A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 3

SENTENCE 3:
A man wearing a","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 3

SENTENCE 3:
A man wearing a",0.23,0.23,0.27,0.27
a person standing.,"A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 3:
A man wearing a","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 3:
A man wearing a",0.09,0.09,0.23,0.23
a man standing on his motorbike.,"A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 3:
A man wearing a","A man wearing a red uniform and helmet stands on his motorbike.

LABEL: 1

SENTENCE 3:
A man wearing a",0.38,0.38,0.3,0.3
The man puts something on the other mans head.,"A man of the cloth puts a black substance on a man's forehead.

LABEL: 1

SENTENCE 3:
A man of","A man of the cloth puts a black substance on a man's forehead.

LABEL: 1

SENTENCE 3:
A man of",0.2,0.2,0.32,0.32
The women are at the park.,"A man of the cloth puts a black substance on a man's forehead.

LABEL: 3

SENTENCE 3:
A man of","A man of the cloth puts a black substance on a man's forehead.

LABEL: 3

SENTENCE 3:
A man of",0.07,0.07,0.25,0.25
Two people are outside.,"A person rolls down a hill riding a wagon as another watches.

LABEL: 1

SENTENCE 3:
A person rolls down a","A person rolls down a hill riding a wagon as another watches.

LABEL: 1

SENTENCE 3:
A person rolls down a",0.0,0.0,0.27,0.27
A person stares at an empty hill.,"A person rolls down a hill riding a wagon as another watches.

LABEL: 3

SENTENCE 3:
A person rolls down a","A person rolls down a hill riding a wagon as another watches.

LABEL: 3

SENTENCE 3:
A person rolls down a",0.21,0.21,0.31,0.31
a girl is leaning against the wall,"a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 3

SENTENCE 3:
a boy holding","a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 3

SENTENCE 3:
a boy holding",0.21,0.21,0.27,0.27
a boy is against the wall of a raised foundation,"a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 1

SENTENCE 3:
a boy holding","a boy holding onto the wall of an old brick house's raised foundation.

LABEL: 1

SENTENCE 3:
a boy holding",0.45,0.45,0.37,0.37
Bruce Springsteen is a singer.,"Bruce Springsteen, with one arm outstretched, is singing in the spotlight in a dark concert hall.

LABEL: 1

SENTENCE","The audience is silent.

LABEL: 1

SENTENCE 3:
The audience is silent.

LABEL: 2

",0.33,0.11,0.26,0.42
Six dogs are outdoors.,"The dogs swim in the river.

LABEL: 1

SENTENCE 3:
The dogs swim in the river.

LABEL","Six dogs swimming in a river.

LABEL: 1

SENTENCE 3:
Six dogs swimming in a river.

LABEL",0.1,0.19,0.5,0.5
The puppies are setting on the couch.,"The dogs are swimming in the river.

LABEL: 3

SENTENCE 3:
The river is a river.

LABEL","Six dogs swimming in a river.

LABEL: 3

SENTENCE 3:
Six dogs swimming in a river.

LABEL",0.25,0.0,0.3,0.41
A man and woman have mug shots taken because they have been arrested.,"A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 3

SENTENCE 3","A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 3

SENTENCE 3",0.22,0.22,0.23,0.23
A man and woman take selfies of themselves.,"A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 1

SENTENCE 3","A man and woman are taking a picture of themselves while a woman in a scarf walks by them.

LABEL: 1

SENTENCE 3",0.39,0.39,0.36,0.36
People are dancing.,"a group of people dancing together.

LABEL: 1

SENTENCE 3:
a group of people dancing together.

LABEL","a group of people dancing together.

LABEL: 1

SENTENCE 3:
a group of people dancing together.

LABEL",0.2,0.2,0.56,0.56
No one is dancing.,"a group of people dancing together.

LABEL: 3

SENTENCE 3:
a group of people dancing together.

LABEL","a group of people dancing together.

LABEL: 3

SENTENCE 3:
a group of people dancing together.

LABEL",0.1,0.1,0.54,0.54
Men sit on the bus.,"Men wearing blue uniforms sit on a bus.

LABEL: 1

SENTENCE 3:
Men wearing blue uniforms sit on a bus.","Men wearing blue uniforms sit on a bus.

LABEL: 1

SENTENCE 3:
Men wearing blue uniforms sit on a bus.",0.32,0.32,0.69,0.69
Men drive the bus into the ocean.,"Men wearing blue uniforms sit on a bus.

LABEL: 3

SENTENCE 3:
Men wearing blue uniforms sit on a bus.","Men wearing blue uniforms sit on a bus.

LABEL: 3

SENTENCE 3:
Men wearing blue uniforms sit on a bus.",0.15,0.15,0.56,0.56
Two people climbing on a wooden scaffold.,"Two men climbing on a wooden scaffold.

LABEL: 1

SENTENCE 3:
Two men climbing on a wooden scaffold.","Two men climbing on a wooden scaffold.

LABEL: 1

SENTENCE 3:
Two men climbing on a wooden scaffold.",0.48,0.48,0.69,0.69
Two women climbing on a wooden scaffold.,"Two men climbing on a wooden scaffold.

LABEL: 1

SENTENCE 3:
Two men climbing on a wooden scaffold.","Two men climbing on a wooden scaffold.

LABEL: 1

SENTENCE 3:
Two men climbing on a wooden scaffold.",0.48,0.48,0.53,0.53
The bird is flying over the trees.,"A bird is flapping its wings on the water.

LABEL: 3

SENTENCE 3:
A bird is flapping its wings","A bird is flapping its wings on the water.

LABEL: 3

SENTENCE 3:
A bird is flapping its wings",0.23,0.23,0.45,0.45
A young boy is playing in a feild.,"The boy throws the plane in the air again, and it flies over the field.

LABEL: 1

SENTENCE 3:
The","A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 1
",0.14,0.29,0.13,0.29
A young boy is playing video games indoors.,"The boy throws the plane in the air again, and it flies over the field.

LABEL: 3

SENTENCE 3:
The","A young boy wearing a red shirt and jeans stands in the middle of a field and throws a toy plane in the air.

LABEL: 3
",0.07,0.18,0.09,0.23
Six or seven people are standing on a pier.,"The table is in the foreground.

LABEL: 1

SENTENCE 3:
The glasses are in the foreground.

LABEL","The table is made of wood and the glasses are made of glass.

LABEL: 1

SENTENCE 3:
The table is made",0.08,0.07,0.25,0.2
They are in a boat.,"The table is in the foreground.

LABEL: 3

SENTENCE 3:
The glasses are in the foreground.

LABEL","The table is made of wood and the glasses are made of glass.

LABEL: 3

SENTENCE 3:
The glasses are made",0.18,0.08,0.32,0.25
A person wears a red shirt.,"A person in a red shirt and black pants hunched over.

LABEL: 1

SENTENCE 3:
A person in a red","A person in a red shirt and black pants hunched over.

LABEL: 1

SENTENCE 3:
A person in a red",0.38,0.38,0.35,0.35
The person is wearing a green shirt.,"A person in a red shirt and black pants hunched over.

LABEL: 3

SENTENCE 3:
A person in a red","A person in a red shirt and black pants hunched over.

LABEL: 3

SENTENCE 3:
A person in a red",0.22,0.22,0.32,0.32
The child is on the school steps.,"This child is on the library steps.

LABEL: 3

SENTENCE 3:
This child is on the library steps.

","This child is on the library steps.

LABEL: 3

SENTENCE 3:
This child is on the library steps.

",0.48,0.48,0.63,0.63
The child is on the steps.,"This child is on the library steps.

LABEL: 1

SENTENCE 3:
This child is on the library steps.

","This child is on the library steps.

LABEL: 1

SENTENCE 3:
This child is on the library steps.

",0.5,0.5,0.62,0.62
The man is playing football..,"The tattooed basketball player is about to dunk the ball.

LABEL: 3

SENTENCE 3:
The tattooed basketball player is","The tattooed basketball player is about to dunk the ball.

LABEL: 3

SENTENCE 3:
The tattooed basketball player is",0.17,0.17,0.29,0.29
The person is playing basketball.,"The tattooed basketball player is about to dunk the ball.

LABEL: 1

SENTENCE 3:
The tattooed basketball player is","The tattooed basketball player is about to dunk the ball.

LABEL: 1

SENTENCE 3:
The tattooed basketball player is",0.25,0.25,0.28,0.28
A boy in a red hood is happy.,"a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 1

SENTENCE 3:
a","a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 1

SENTENCE 3:
a",0.43,0.43,0.29,0.29
The boy is upset.,"a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 3

SENTENCE 3:
a","a boy in a red hooded top is smiling whilst looking away from his reflection.

LABEL: 3

SENTENCE 3:
a",0.17,0.17,0.18,0.18
the man is wearing a gray cap.,"A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL: 1","A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL: 1",0.34,0.34,0.28,0.28
The man is wearing a blue cap.,"A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL: 3","A man wearing a gray ball cap walks next to a redheaded woman wearing a long-sleeved blue jean shirt.

LABEL: 3",0.28,0.28,0.25,0.25
An old woman has a jean jacket.,"The old man in the baseball hat and the old woman in the jean jacket are standing outside, but are covered mostly in shadow.

LABEL:","The old man in the baseball hat and the old woman in the jean jacket are standing outside, but are covered mostly in shadow.

LABEL:",0.25,0.25,0.26,0.26
An old woman has no jacket.,"The old man in the baseball hat and the old woman in the jean jacket are standing outside, but are covered mostly in shadow.

LABEL:","The old man in the baseball hat and the old woman in the jean jacket are standing outside, but are covered mostly in shadow.

LABEL:",0.19,0.19,0.23,0.23
The couple is having fun.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 3:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 3:
A newlywed couple laughing and talking amongst",0.08,0.08,0.5,0.5
The couple just got married.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 3:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 1

SENTENCE 3:
A newlywed couple laughing and talking amongst",0.08,0.08,0.46,0.46
The couple is divorced.,"A newlywed couple laughing and talking amongst themselves.

LABEL: 3

SENTENCE 3:
A newlywed couple laughing and talking amongst","A newlywed couple laughing and talking amongst themselves.

LABEL: 3

SENTENCE 3:
A newlywed couple laughing and talking amongst",0.09,0.09,0.45,0.45
The man is wearing shorts and a t-shirt as he jogs.,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 3

S","A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 3

S",0.17,0.17,0.32,0.32
The man is moving.,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S","A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S",0.14,0.14,0.29,0.29
The man is wearing work attire and is walking to his job.,"A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S","A black man in a long sleeves white collared shirt and a tie is walking to work in a big city.

LABEL: 1

S",0.28,0.28,0.37,0.37
several young people are sitting in an auditorium,"The statue is a statue of a young man.

LABEL: 3

SENTENCE 3:
The young man is a statue of a","The statue is a statue of a young man.

LABEL: 3

SENTENCE 3:
The young man is a young man.",0.07,0.07,0.34,0.36
People are in the house.,"A group of adults stands in the bathroom looking down a small child in the bath.

LABEL: 1

SENTENCE 3:
A","A group of adults stands in the bathroom looking down a small child in the bath.

LABEL: 1

SENTENCE 3:
A",0.15,0.15,0.18,0.18
The child is sleeping.,"A group of adults stands in the bathroom looking down a small child in the bath.

LABEL: 3

SENTENCE 3:
A","A group of adults stands in the bathroom looking down a small child in the bath.

LABEL: 3

SENTENCE 3:
A",0.16,0.16,0.21,0.21
A woman is singing.,"A goofy looking woman is singing on stage.

LABEL: 1

SENTENCE 3:
A goofy looking woman is singing on stage.","A goofy looking woman is singing on stage.

LABEL: 1

SENTENCE 3:
A goofy looking woman is singing on stage.",0.33,0.33,0.66,0.66
A woman is reciting poetry on the stage.,"A goofy looking woman is singing on stage.

LABEL: 1

SENTENCE 3:
A goofy looking woman is singing on stage.","A goofy looking woman is singing on stage.

LABEL: 3

SENTENCE 3:
A goofy looking woman is singing on stage.",0.36,0.36,0.59,0.61
A woman is eating pasta in a restaurant.,"The girl wearing a brown jacket whilst walking in snow.

LABEL: 3

SENTENCE 3:
The girl wearing a brown jacket whilst","The girl wearing a brown jacket whilst walking in snow.

LABEL: 3

SENTENCE 3:
The girl wearing a brown jacket whilst",0.21,0.21,0.29,0.29
