completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The New York Hotel and Motel Trades Council is an alliance of hotel unions.," jobs and closing hotels.

SENTENCE 2:
The hotel industry is in the midst of a slowdown in business, and operators are seeking wage cuts"," they will not accept any concessions.

SENTENCE 2:
The union representing 27,500 bellhops, housekeepers and waiters is seeking wage",0.21,0.18,0.2,0.21
Hubble discovers black holes.,"The discovery is based on the fact that the gas is moving at a speed of about 1.5 million miles per hour.

LABEL: 2
","The discovery is based on velocity measurements of a whirlpool of hot gas orbiting the black hole.

LABEL: 2

SENTENCE 3",0.0,0.08,0.19,0.11
Pope John Paul II died.,"The new Pope, Benedict XVI, is the first German to lead the Roman Catholic Church.

LABEL: 1

SENTENCE 3:
","The Pope’s visit to Chicago was the first time a pontiff had visited the city since the death of Pope John Paul II in 2005.

",0.08,0.26,0.05,0.33
Amatriciana is a sauce.,ra. The spaghetti was very good. The sauce was very good. The pasta was very good. The bread was very good. The bread was very good.," restaurant.

SENTENCE 2:
I went to Cipriani for lunch. The good thing about Cipriani is that it's",0.07,0.09,0.3,0.21
Michelle Orchard is claiming hundreds of thousands of pounds from Sebastian Lee because she wants a new nose.," Dorset.   The teenager, who was playing tag with a friend, ran into Mrs Orchard, who was carrying a tray of food, and knocked"," her as she was walking to the school canteen.   The teenager, who was playing tag with a friend, ran into Mrs Orchard, who was",0.1,0.1,0.06,0.09
"Thousands of people are expected to return to New Orleans this week, as areas of the city are opened up to residents.","Nagin defended his plan to return up to 180,000 people to the city, within a week and a half, despite concerns about the short supply of drinking","Nagin defended his plan to return up to 180,000 people to the city, within a week and a half, despite concerns about the short supply of drinking",0.2,0.2,0.34,0.34
Altai ice maiden triggers major dispute.,"The discovery of the body of a warrior - thought to have died in battle more than 2,000 years ago - could help archaeologists to pinpoint the site of an","EL:

The discovery of the body of a warrior - thought to have died in battle more than 2,000 years ago - could help archaeologists to pinpoint",0.0,0.0,0.08,0.15
Toshiba has no moving parts.,"Toshiba has produced a fuel cell with no moving parts.

LABEL: 2

SENTENCE 3:
Toshiba has produced","Toshiba has produced a fuel cell with no moving parts.

LABEL: 2

SENTENCE 3:
Toshiba has produced",0.45,0.45,0.34,0.34
Barings was Britain's oldest merchant bank.,"The British tabloids portrayed Nicholas Leeson as a working-class villain who single-handedly brought down Barings PLC, a 233-year-old London","The British tabloids portrayed Nicholas Leeson as a working-class villain who single-handedly brought down Barings PLC, a 233-year-old London",0.07,0.07,0.34,0.34
African-Americans are a minority in the U.S.,".

SENTENCE 2:
The article also mentions the greater prevalence of obesity among two minority populations, African-Americans and Hispanic/Latino,"," but the increase in obesity among these populations as a proportion of the United States population is not statistically significant.

SENTENCE 2:
The article also",0.14,0.12,0.19,0.11
Mike Tyson bit Holyfield's ear in 1990.,"Tyson, who served three years in jail for rape in the 1990s and who bit off part of Evander Holyfield's ear during a 1997 fight,","Tyson, who served three years in jail for rape in the 1990s and who bit off part of Evander Holyfield's ear during a 1997 fight,",0.29,0.29,0.37,0.37
A man threw a shoe at the Prime Minister.,"

SENTENCE 2:
The University has also apologized for the incident saying, ""[we] are very sorry that the incident happened and the person will"," the court on Monday.

SENTENCE 2:
The University has also apologized for the incident saying, ""[we] are very sorry that the incident",0.06,0.06,0.11,0.09
John Glenn was the first man in orbit.,"The first American man to orbit the Earth, John Glenn, is now a Senator.

LABEL: 2

SENTENCE 3:
The","Nine months later, John Glenn becomes the first American man to orbit the Earth.

LABEL: 2

SENTENCE 3:
Nine months",0.3,0.43,0.17,0.48
Children in New Zealand are forced to wear orange overalls.," Heights area.

SENTENCE 2:
Police say that he was wearing orange overalls, a balaclava and a pistol when he stole $"," later found abandoned in the parking lot of a nearby shopping centre.

SENTENCE 2:
Police say that he was wearing orange overalls, a",0.13,0.18,0.17,0.17
Alexandre Berthier died in 1799.,"The French Revolution of 1789 was a turning point in the history of France.

LABEL: 2

SENTENCE 3:
The French","
SENTENCE 2:
The French army led by General Louis Alexandre Berthier captured Rome and imprisoned Pope Pius VI, who would die in",0.08,0.22,0.13,0.23
Kanchenjunga is 8586 meters high.,"The 10-men team is expected to arrive at the foot of the mountain in the end of April and began their journey to the 8,586-meter peak","The 10-men team is expected to arrive at the foot of the mountain in the end of April and began their journey to the 8,586-meter peak",0.06,0.06,0.29,0.29
Pakistan's nuclear arsenal creates concerns.," from Islamabad, the capital.

SENTENCE 2:
The Taliban have been fighting for control of the area for years.

SENTENCE"," long it would last.

SENTENCE 2:
The Taliban militants made their deepest incursion into Pakistan this week, seizing control of areas that are",0.0,0.07,0.2,0.09
Bob Schindler married Mary., morning to have Terri Schiavo's feeding tube reinserted. The Schindlers said they were told by the hospital that they would have to wait,"indler said he was told by a doctor that his daughter's condition was deteriorating. ""She's not getting any better,"" he said. ""She's not",0.0,0.0,0.15,0.12
"Crude oil prices have hit fresh highs as fears grow over the extent of damage, done by Hurricane Katrina, to oil output in the Gulf of Mexico.","The Gulf of Mexico's oil output has been reduced by more than 95% since Katrina, and natural gas production has been reduced by more than 83%.

","The Gulf of Mexico's oil output is now out of service following Katrina, together with more than 83% of natural gas production.

LABEL: 2",0.15,0.19,0.48,0.31
Toshiba is a subsidiary of Dell Inc.,"Toshiba said the PC would be introduced in Japan in early 2006.

LABEL: 2

SENTENCE 3:
Toshiba","Toshiba, the world's third-largest notebook computer maker behind Dell Inc. and Hewlett-Packard Co., said the PC would be introduced in",0.08,0.2,0.11,0.3
Mark Hacking was booked into the Salt Lake County Jail on Monday.,"Hacking reported his wife missing on July 19, a Monday.

LABEL: 2

SENTENCE 3:
Hacking reported his wife","Hacking reported his wife missing on July 19, a Monday.

LABEL: 2

SENTENCE 3:
Hacking reported his wife",0.2,0.2,0.3,0.3
A woman succeeds in climbing Everest solo.,"British mountaineer Alison Hargreaves becomes the first woman to climb Mount Everest alone and without oxygen tanks.

LABEL: 1

S","British mountaineer Alison Hargreaves becomes the first woman to climb Mount Everest alone and without oxygen tanks.

LABEL: 1

S",0.15,0.15,0.31,0.31
Three parties form a Dutch coalition government.,The Dutch right-wing coalition government collapsed. It was made up of the Christian-democrats (CDA) led by Prime Minister Jan Peter Balkenende," 2:
The Christian-democrats (CDA) led by Prime Minister Jan Peter Balkenende, the right wing liberal party (VVD) and",0.2,0.0,0.38,0.15
Kinston Indians participate in the Carolina League.,"The Kinston Indians are a minor league baseball team in Kinston, North Carolina. The team, a Class A affiliate of the Cleveland Indians, plays in the","The Kinston Indians are a minor league baseball team in Kinston, North Carolina. The team, a Class A affiliate of the Cleveland Indians, plays in the",0.24,0.24,0.38,0.38
Molly Walsh plans to stop buying the generic products.,"Molly Walsh, 21, a George Washington University student shopping at a CVS pharmacy in Washington, D.C., said she didn't plan to toss any","ENCE 2:
Molly Walsh, 21, a George Washington University student shopping at a CVS pharmacy in Washington, D.C., said she didn't",0.18,0.12,0.41,0.27
The moon Titan has a diameter of 5100 kilometers.,"The newly suggested distance is much closer than the present positions at 2,870,972,200 kilometers from the sun for Uranus and 4,498,","The newly suggested distance is much closer than the present positions at 2,870,972,200 kilometers from the sun for Uranus and 4,498,",0.12,0.12,0.23,0.23
Blair belongs to the Church of England.," a future together is a sight that is hard to take in.""

SENTENCE 2:
The British Prime Minister said, ""The people of these"," once our friends, our allies, our partners, our friends, our allies, our friends, our friends, our friends, our friends, our friends, our",0.2,0.0,0.12,0.21
The island gets water from collected rain.,"The island also lacks wells, so water has to be obtained from rain carefully collected in concrete cisterns.

LABEL: 1

SENT","The island also lacks wells, water has to be obtained from rain carefully collected in concrete cisterns.

LABEL: 1

SENTENCE",0.36,0.37,0.28,0.26
Jacques Delors succeeded Jacques Santer in the presidency of the European Commission.,"The European Commission is the executive branch of the European Union.

LABEL: 2

SENTENCE 3:
The European Commission is the executive","Jacques Santer succeeded Jacques Delors as president of the European Commission in 1995, the second Luxembourger to hold this high office.

LABEL",0.3,0.41,0.28,0.43
There was an industrial espionage case involving GM and VW.,"The industrial espionage case involving GM and VW began with the hiring of Jos Ignacio Lopez, an employee of GM subsidiary Adam Opel, by VW as production director","The industrial espionage case involving GM and VW began with the hiring of Jos Ignacio Lopez, an employee of GM subsidiary Adam Opel, by VW as production director",0.37,0.37,0.54,0.54
Luc Jouret was the leader of the Order of the Solar Temple.,The Swiss police confirmed Thursday that cult leader Luc Jouret was among the dead found in the Order of the Solar Temple's fire-gutted chalet,The Swiss police confirmed Thursday that cult leader Luc Jouret was among the dead found in the Order of the Solar Temple's fire-gutted chalet,0.53,0.53,0.46,0.46
Eurest Support Services is a subsidiary of Ernst and Young.,"The company, whose registered auditors are Deloitte and Touche, has instructed Ernst and Young to carry out a thorough review of the accounts of Eure","The company, whose registered auditors are Deloitte and Touche, has instructed Ernst and Young to carry out a thorough review of the accounts of Eure",0.17,0.17,0.26,0.26
Vancouver is located in Canada.," also said that they were protesting the fact that the games will be held in a country that is not a member of the United Nations.

SENTENCE"," Olympics.

SENTENCE 2:
The three suspects, who were all dressed in black, were caught by police after they broke into Campbell's office",0.06,0.07,-0.01,0.12
100 or more people lost their lives in a ferry sinking.,The Townsend Thoresen cross-Channel ferry Herald of Free Enterprise capsized outside the Belgian port of Zeebrugge on the 6th of March with,The Townsend Thoresen cross-Channel ferry Herald of Free Enterprise capsized outside the Belgian port of Zeebrugge on the 6th of March with,0.06,0.06,0.16,0.16
Nicolas Cage's son is called Kal-el.,"Although they were born on different planets, Oscar-winning actor Nicolas Cage's new son and Superman have something in common - both were named Kal-el.
","Although they were born on different planets, Oscar-winning actor Nicolas Cage's new son and Superman have something in common - both were named Kal-el.
",0.35,0.35,0.57,0.57
