completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Hubble discovers black holes.,"The discovery is based on velocity measurements of a whirlpool of hot gas orbiting the black hole.

LABEL: 2

SENTENCE 1","The discovery is based on velocity measurements of a whirlpool of hot gas orbiting the black hole.

LABEL: 2

SENTENCE 1",0.08,0.08,0.1,0.1
Pope John Paul II died.,"The new pope, who was elected to succeed Pope John Paul II, was greeted by a crowd of thousands of people in St. Peter's Square in Rome.","A place of sorrow, after Pope John Paul II died, became a place of celebration, as Roman Catholic faithful gathered in downtown Chicago to mark the installation of new",0.24,0.29,0.24,0.24
Amatriciana is a sauce.,"ra. It was delicious.

SENTENCE 2:
I had spaghetti a la chitarra. It was delicious.

LAB",".

SENTENCE 2:
For lunch I went to Cipriani. The good thing about Cipriani is that it's all",0.1,0.09,0.24,0.28
Michelle Orchard is claiming hundreds of thousands of pounds from Sebastian Lee because she wants a new nose.," Mullen, Dorset, in May last year.

SENTENCE 2:
The school dinner lady is claiming damages from a teenager who seriously injured"," while playing tag in the playground of her school in Wolverhampton.

SENTENCE 2:
A school dinner lady is claiming damages from a",0.21,0.2,0.16,0.11
"Thousands of people are expected to return to New Orleans this week, as areas of the city are opened up to residents.","The city's mayor, Nagin, said he would not allow the city to be ""a dumping ground"" for the nation's homeless.

LABEL","The city's mayor, Nagin, said he would return up to 180,000 people to the city, within a week and a half, despite concerns about",0.13,0.17,0.12,0.3
Altai ice maiden triggers major dispute.,"The discovery of the body of a warrior - thought to have died in battle more than 2,000 years ago - could help archaeologists to pinpoint the site of","SENTENCE 2:
The discovery of the body of a warrior - thought to have died in battle more than 2,000 years ago - could help archae",0.0,0.0,0.07,0.13
Toshiba has no moving parts.,"The fuel cell is a device that converts chemical energy into electrical energy.

LABEL: 2

SENTENCE 1:
Toshiba","Toshiba has produced a fuel cell with no moving parts.

LABEL: 1

SENTENCE 1:
Toshiba",0.09,0.5,0.17,0.35
Barings was Britain's oldest merchant bank.,"The British tabloids portrayed Nicholas Leeson as a working-class villain who single-handedly brought down Barings PLC, a 233-year-old","The British tabloids portrayed Nicholas Leeson as a working-class villain who single-handedly brought down Barings PLC, a 233-year-old",0.07,0.07,0.3,0.3
African-Americans are a minority in the U.S.," the fact that the article does not consider the increase in the proportion of these minority populations in the United States, the article does mention that the increase in obesity is"," the White population has a higher rate of obesity than the Asian population.

SENTENCE 2:
The article also mentions the greater prevalence of obesity among",0.15,0.12,0.25,0.26
Mike Tyson bit Holyfield's ear in 1990.,He has been training hard in the gym and is confident he can beat the likes of Wladimir Klitschko and Vitali Klitschko,"Tyson, who served three years in jail for rape in the 1990s and who bit off part of Evander Holyfield's ear during a 1997 fight,",0.07,0.29,0.18,0.37
A man threw a shoe at the Prime Minister.,"
SENTENCE 2:
The man was arrested on suspicion of throwing a shoe at the prime minister.

LABEL: 1

SENT"," court on Monday.

SENTENCE 2:
The University has also apologized for the incident saying, ""[we] are very sorry that the incident happened",0.5,0.06,0.57,0.08
John Glenn was the first man in orbit.,"The first American man to orbit the Earth is John Glenn.

LABEL: 2

SENTENCE 1:
Nine months later, John","John Glenn becomes the first American man to orbit the Earth.

LABEL: 1

SENTENCE 1:
The first man to orbit the",0.3,0.41,0.33,0.41
Children in New Zealand are forced to wear orange overalls.," Innes area.

SENTENCE 2:
Police say that he was wearing orange overalls, a balaclava and a pistol when he stole"," was later found abandoned in the suburb of Bexley.

SENTENCE 2:
Police say that he was wearing orange overalls, a bal",0.13,0.19,0.25,0.22
Alexandre Berthier died in 1799.,"The French Revolution was a period of political upheaval in France that began in 1789 and ended in 1799.

LABEL: 2

",".0

SENTENCE 2:
The French Revolution of 1789 was a period of political upheaval in France that began with the storming",0.15,0.08,0.12,0.07
Kanchenjunga is 8586 meters high.,"The team will be led by a veteran climber, who has already scaled the peak twice.

LABEL: 2

SENTENCE 1:","The 10-men team is expected to arrive at the foot of the mountain in the end of April and began their journey to the 8,586-meter peak",0.0,0.06,0.09,0.29
Pakistan's nuclear arsenal creates concerns.," about 50 miles from Islamabad, the capital.

SENTENCE 2:
The militants' incursion into Pakistan is a sign of the growing",".

SENTENCE 2:
ISLAMABAD, Pakistan (CNN) -- Taliban militants made their deepest incursion into Pakistan this week",0.08,0.1,0.28,0.11
Bob Schindler married Mary.," the tube reinserted. The Schindlers said they were told by the judge that the tube would be reinserted.

SENTENCE 2","ler said he was told by doctors that his daughter's heart was failing and that she was not expected to live more than a few days.

SENT",0.0,0.0,0.27,0.06
"Crude oil prices have hit fresh highs as fears grow over the extent of damage, done by Hurricane Katrina, to oil output in the Gulf of Mexico.","The Gulf of Mexico is the world's largest oil and gas producing region.

LABEL: 2

The following table shows the results of the evaluation","The Gulf of Mexico's oil output is now out of service following Katrina, together with more than 83% of natural gas production.

LABEL:",0.19,0.2,0.17,0.32
Toshiba is a subsidiary of Dell Inc.,"The PC will be the first to use the new Intel Corp. microprocessor code-named Conroe, which is expected to be released in the second quarter of","The PC will be available in Japan in early 2006.

LABEL: 2

The model will be evaluated on the test split of the dataset.",0.12,0.06,0.12,0.19
Mark Hacking was booked into the Salt Lake County Jail on Monday.,"The police found her body in a shallow grave on July 21.

LABEL: 2

SENTENCE 1:
Hacking reported his wife","Hacking reported his wife missing on July 19, a Monday.

LABEL: 2

SENTENCE 1:
Hacking reported his wife",0.12,0.2,0.16,0.29
A woman succeeds in climbing Everest solo.,"Alison Hargreaves is the first woman to climb Mount Everest alone and without oxygen tanks.

LABEL: 1

SENTENCE","British mountaineer Alison Hargreaves becomes the first woman to climb Mount Everest alone and without oxygen tanks.

LABEL: 0
",0.16,0.15,0.29,0.38
Three parties form a Dutch coalition government.,"The new coalition government was formed by the CDA, the VVD and the left-liberal D66.

LABEL: 1

S"," 2:
The government was formed by the CDA, VVD and D66.

LABEL: 1

SENTENCE 1:
",0.15,0.09,0.18,0.31
Kinston Indians participate in the Carolina League.,"The Kinston Indians are a minor league baseball team in Kinston, North Carolina. The team, a Class A affiliate of the Cleveland Indians, plays in the","The Kinston Indians are a minor league baseball team in Kinston, North Carolina. The team, a Class A affiliate of the Cleveland Indians, plays in the",0.24,0.24,0.38,0.38
Molly Walsh plans to stop buying the generic products.,"""I'm not going to stop buying generic drugs,"" Walsh said. ""I'm going to keep buying them.""

LABEL: 2

S"," 2:
""I'm not going to stop buying generic drugs,"" Walsh said. ""I'm going to keep buying them because they're cheaper.""

",0.27,0.25,0.34,0.54
The moon Titan has a diameter of 5100 kilometers.,"The distance between Uranus and Neptune is much closer than the present positions at 2,870,972,200 kilometers from the sun for U","The new distance is much closer than the present positions at 2,870,972,200 kilometers from the sun for Uranus and 4,498,",0.12,0.12,0.2,0.23
Blair belongs to the Church of England.," future together is a sight that will make history anew.""

SENTENCE 2:
The British Prime Minister said today's events could ""make history"," once our enemies, now our friends, is a sight that will make history anew.""

SENTENCE 2:
British Prime Minister Tony Blair said",0.07,0.07,0.32,0.16
The island gets water from collected rain.,"The island also lacks wells, water has to be obtained from rain carefully collected in concrete cisterns.

LABEL: 1

SENTENCE","The island also lacks wells, water has to be obtained from rain carefully collected in concrete cisterns.

LABEL: 0

SENTENCE",0.37,0.37,0.26,0.28
Jacques Delors succeeded Jacques Santer in the presidency of the European Commission.,"Jacques Delors was the first president of the European Commission.

LABEL: 2

The following table shows the results of the evaluation.
","Jacques Santer succeeded Jacques Delors as president of the European Commission in 1995, the second Luxembourger to hold this high office.

LABEL",0.42,0.41,0.37,0.43
There was an industrial espionage case involving GM and VW.,"Lopez was arrested in Germany in March 2012 and charged with industrial espionage.

LABEL: 1

SENTENCE 1:
The case","The industrial espionage case involving GM and VW began with the hiring of Jos Ignacio Lopez, an employee of GM subsidiary Adam Opel, by VW",0.28,0.4,0.19,0.54
Luc Jouret was the leader of the Order of the Solar Temple.,The cult leader was among the dead found in the Order of the Solar Temple's fire-gutted chalet in the alpine village of Granges-,The cult leader was among the dead found in the Order of the Solar Temple's fire-gutted chalet in the alpine village of Granges-,0.43,0.43,0.32,0.32
Eurest Support Services is a subsidiary of Ernst and Young.,"The company, whose registered auditors are Deloitte and Touche, has instructed Ernst and Young to carry out a thorough review of the accounts of Eure","The company, whose registered auditors are Deloitte and Touche, has instructed Ernst and Young to carry out a thorough review of the accounts of Eure",0.17,0.17,0.26,0.26
Vancouver is located in Canada.," for the Vancouver-based anti-Olympic Games group, the Olympic Resistance Network.

SENTENCE 2:
The protesters, who were dressed as flower"," Games.

SENTENCE 2:
Three anti-Olympic games protesters, posed as a flower delivery service, quickly ransacked British Columbia, Canada",0.08,0.08,0.1,0.21
100 or more people lost their lives in a ferry sinking.,"The ferry was carrying more than 1,000 passengers and crew when it capsized.

LABEL: 1

SENTENCE 1:
The",The Townsend Thoresen cross-Channel ferry Herald of Free Enterprise capsized outside the Belgian port of Zeebrugge on the 6th of March,0.07,0.06,0.08,0.24
Nicolas Cage's son is called Kal-el.,"The baby, who was born in Los Angeles, is the first child for Cage and his wife Alice Kim.

LABEL: 1

S","Although they were born on different planets, Oscar-winning actor Nicolas Cage's new son and Superman have something in common - both were named Kal-el.",0.13,0.35,0.17,0.57
Doris Lessing won the Nobel Prize in Literature in 2007.," and who has been writing for more than 50 years, is considered to be a good choice.

SENTENCE 2:
The Nobel Prize for Literature"," prize to a woman for the first time in the history of the Nobel Prize for Literature is a historic event.

SENTENCE 2:
After lots",0.24,0.23,0.29,0.13
The WTO headquarters are located in Geneva.,"The headquarters of the WTO are in Geneva, but the disputes which come under its purview are settled in Paris, under ICC rules.

LABEL","The headquarters of the WTO are in Geneva, but the disputes which come under its purview are settled in Paris, under ICC rules.

LABEL",0.32,0.32,0.37,0.37
The FDA turned up metal in roughly 200 pills of the 70 million it passed through a metal detector.,"The FDA said the pills were made by a company called Ranbaxy Laboratories Ltd.

LABEL: 2

SENTENCE 1:
The","The pills were made by a company called Ranbaxy, which is based in India.

LABEL: 2

SENTENCE 1:
",0.21,0.16,0.15,0.16
