completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Mr. Schmidt's work was beautiful.,Mark was a very strict teacher. He would scold Mr. Schmidt for not finishing his work. He would tell him that he was lazy and that he was,Mark Schmidt was a very nice man. He was a very nice man. He was a very nice man. He was a very nice man. He was a,0.24,0.12,0.23,0.39
The man lifted the boy onto the man's shoulders.,"The man lifted the boy onto his shoulders.

LABEL: 2

SENTENCE 3:
The man lifted the boy onto his shoulders.","The man lifted the boy onto his shoulders.

LABEL: 1

SENTENCE 1:
The man lifted the boy onto his shoulders.",0.6,0.6,0.7,0.72
coats were not prepared for the cold in Alaska.,"Fred and Alice had very warm down coats, but they were not prepared for the cold in Alaska.

LABEL: 1

SENTENCE 3","They were not prepared for the cold in Alaska.

LABEL: 1

SENTENCE 3:
The train split of the glue dataset is",0.58,0.53,0.42,0.19
Yakutsk was defeated within weeks.,"In August, Yakutsk declared war on Kamtchatka. Since Kamtchatka's army was much better equipped and ten times larger, they","The war was over by the end of the year.

LABEL: 1

SENTENCE 1:
In July, Kamtchatka",0.16,0.09,0.27,0.22
Jackson lived two centuries earlier.,"Arnold was a great composer, but he was not a great musician.

LABEL: 1

SENTENCE 3:
Jackson was a","Arnold was a great composer, but he was not a great musician.

LABEL: 1

SENTENCE 1:
The first time",0.08,0.0,0.16,0.16
We couldn't use the lake.,"We couldn't use the path to the lake.

LABEL: 1

SENTENCE 3:
We couldn't use the path to the","The path to the lake was blocked, so we couldn't use it.

LABEL: 1

SENTENCE 1:
The path to",0.44,0.38,0.5,0.28
She reads the book when she gets home from work.,"Sara borrowed the book from the library because she needs it for an article she is working on. She reads it when she gets home from work.

","The book is a good read.

LABEL: 2

SENTENCE 1:
Sara borrowed the book from the library because she needs",0.43,0.2,0.7,0.36
The teller was immediately taken to the police station.,"The customer was arrested for murder.

LABEL: 1

SENTENCE 3:
The customer was charged with murder.

LABEL","The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.

LABEL: 1

S",0.23,0.5,0.47,0.39
Bob would be here by this time.,"Bob is late for work.

LABEL: 2

SENTENCE 1:
Adam can't leave work here until Bob arrives to replace him","Bob is a man.
Bob is a man.
Bob is a man.
Bob is a man.
Bob is a man.
Bob is",0.14,0.07,0.39,0.36
You thought tulip bulbs were onions?,I was a little girl and I was playing with my friends. We were playing with the tulip bulbs and we were cutting them up. We were cutting,"I was in the kitchen cutting up tulip bulbs in the hamburgers because I thought they were onions.

LABEL: 2

",0.18,0.31,0.39,0.33
It was a major influence on Shakespeare's writing.,"This book introduced Shakespeare to Ovid; it was a major influence on his writing.

LABEL: 2

SENTENCE 1:
This","Shakespeare was a major influence on Ovid's writing.

LABEL: 2

SENTENCE 1:
This book introduced Shakespeare to O",0.5,0.5,0.38,0.47
Cooper had been dead for five years.,"Thomson visited Cooper's grave in 1765. At that date he had been dead for five years.

LABEL: 2

SENTENCE","Thomson visited Cooper's grave in 1765. At that date he had been dead for five years.

LABEL: 2

SENTENCE",0.52,0.52,0.26,0.26
He changed his mind and turned the TV on.,"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,","Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,",0.11,0.11,0.45,0.45
George wasn't available.,"Paul tried to call George on the phone, but he wasn't available.

LABEL: 2

SENTENCE 3:
Paul tried to","George was not available.

LABEL: 2

SENTENCE 1:
Paul tried to call George on the phone, but he wasn't",0.33,0.25,0.32,0.43
"Tatyana was careful not to disturb her, undressing and climbing back into her berth.","Tatyana's mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.

LABEL: 2","Tatyana was a young girl, who had just turned 14. She was a beautiful girl, with long, dark hair and a pale complexion. She",0.8,0.16,0.62,0.3
Anyone who knew that he was 19 years old could take his claim away from the government official.,"Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything","The government official who had not told Bernard that he was less than 21 when he filed for a homestead claim could take his claim away from him.

LAB",0.21,0.43,0.44,0.53
My great-grandfather is a remarkable man.,"Fred is the only man still alive who remembers my great-grandfather. He is a remarkable man.

LABEL: 1

SENTENCE","He is a remarkable man.

LABEL: 1

SENTENCE 3:
He is a remarkable man.

LABEL: 0",0.52,0.35,0.44,0.54
The cake has a lot of leftovers in it.,"I put the cake away in the refrigerator. It has a lot of leftovers in it.

LABEL: 1

SENTENCE 3:","I put the cake away in the refrigerator. It has a lot of leftovers in it.

LABEL: 1

SENTENCE 3:",0.62,0.62,0.48,0.48
Jim signaled the barman and gestured toward The barman's bathroom key.,"The barman took the key and opened the door.

LABEL: 2

SENTENCE 3:
Jim entered the bathroom and closed the","The barman took the key and opened the door.

LABEL: 2

SENTENCE 1:
The barman took the key and",0.31,0.39,0.33,0.32
Fred influences him hugely.,"Fred's example is a good one.

LABEL: 2

SENTENCE 3:
Fred's example is a good one.

","Fred's example is to be a good example.

LABEL: 2

SENTENCE 1:
Fred's example is to be a good",0.09,0.08,0.58,0.41
"She was careful not to disturb her mother , undressing and climbing back into her berth.","Tatyana's mother was sleeping. She was careful not to disturb her, undressing and climbing back into her berth.

LABEL: 2","Tatyana was a young girl, who had just turned 14. She was a very pretty girl, with long blonde hair and blue eyes. She was very",0.78,0.15,0.64,0.17
Jane wasn't hungry.,"Jane gave Joan candy because she wasn't hungry.

LABEL: 2

SENTENCE 3:
Jane gave Joan candy because she wasn't","Jane gave Joan candy because she wasn't hungry.

LABEL: 1

SENTENCE 1:
Jane gave Joan candy because she wasn't",0.32,0.32,0.47,0.48
Father gave Tommy a stern look.,"When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.

LABEL: 1

SENTENCE 3","When Tommy dropped his ice cream, Timmy giggled, so father gave him a stern look.

LABEL: 1

SENTENCE 1",0.4,0.4,0.31,0.35
The coffee got full of ink.,"I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.17,0.17,0.44,0.44
The son was so weak.,"The man couldn't lift his son because he was so weak.

LABEL: 1

SENTENCE 3:
The man couldn't lift","The man couldn't lift his son because he was so weak.

SENTENCE 1:
The man couldn't lift his son because he was so",0.38,0.33,0.46,0.62
The shepherds ended up looking more like golfers.,"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.

LABEL: 2

S","Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like golfers.

LABEL: 2

S",0.48,0.48,0.41,0.41
The pen got full of ink.,"I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full of ink.

LABEL:","I couldn't find a spoon, so I tried using a pen to stir my coffee. But that turned out to be a bad idea, because it got full",0.32,0.17,0.43,0.43
John was very impressed.,"John was jogginging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 2

","John was jogginging through the park when he saw a man juggling watermelons. He was very impressed.

LABEL: 2

",0.35,0.35,0.33,0.33
He lowered his eyes when the wind stopped.,"The wind was blowing sand around.

SENTENCE 1:
Fred covered his eyes with his hands, because the wind was blowing sand around. He","Fred covered his eyes with his hands, because the wind was blowing sand around. He lowered them when the wind stopped.

LABEL: 1

",0.26,0.39,0.52,0.47
The school bus was going so fast.,"The school bus was going so fast that the delivery truck zoomed by it.

LABEL: 1

SENTENCE 3:
The delivery","The delivery truck zoomed by the school bus because it was going so fast.

LABEL: 1

SENTENCE 1:
The delivery",0.52,0.52,0.27,0.27
"Luke was ""it"".","Ethan chased Luke because he was ""it"".

LABEL: 1

SENTENCE 3:
During a game of tag, Luke chased","Luke was ""it"" because he was the last one tagged.

LABEL: 1

SENTENCE 3:
Luke was ""it""",0.29,0.3,0.3,0.51
You can see the garden through the wall.,"There is a gap in the wall. You can see the garden behind it.

LABEL: 2

SENTENCE 3:
There is","The garden is behind the wall.

LABEL: 2

SENTENCE 1:
There is a gap in the wall. You can see",0.36,0.29,0.24,0.38
I took the water bottle out of the backpack so that the water bottle would be lighter.,"I took the water bottle out of the backpack so that it would be lighter.

LABEL: 1

SENTENCE 3:
I took","I took the water bottle out of the backpack so that it would be lighter.

LABEL: 1

SENTENCE 3:
I took",0.74,0.74,0.42,0.42
The sun was out.,"The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was out.

LABEL: 2","The sun was covered by a thick cloud all morning, but luckily, by the time the picnic started, it was out.

LABEL: 2",0.3,0.3,0.28,0.28
Jim was so upset.,"Jim yelled at Kevin because he was so upset.

LABEL: 2

SENTENCE 3:
Jim yelled at Kevin because he was so","Jim yelled at Kevin because he was so upset.

LABEL: 2

SENTENCE 3:
Jim yelled at Kevin because he was so",0.32,0.32,0.54,0.54
Dora asked what the sound was.,"They were in the middle of the cornfield, and they could hear a sound like corn popping. Dora asked what it was, and Dad said it was","They were in the middle of the street when they heard a loud noise.

LABEL: 2

SENTENCE 1:
The noise was",0.24,0.15,0.42,0.23
Bill's turn was next.,"John passed the gameboy to Bill because his turn was next.

LABEL: 1

SENTENCE 3:
Bill passed the gameboy","John passed the gameboy to Bill because his turn was next.

LABEL: 1

SENTENCE 3:
Bill passed the gameboy",0.33,0.33,0.49,0.49
He changed his mind and turned the dishwasher on.,"Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,","Fred was supposed to run the dishwasher, but he put it off, because he wanted to watch TV. But the show turned out to be boring,",0.11,0.11,0.48,0.48
Tommy's legs ached.,"As Ollie carried Tommy up the long winding steps, his legs ached.

LABEL: 1

SENTENCE 3:
As","Tommy was a very good boy.

LABEL: 1

SENTENCE 1:
As Ollie carried Tommy up the long winding",0.29,0.09,0.25,0.22
I shall have to kill The chickens.,"The foxes are getting in at night and attacking the chickens. I shall have to kill them.

LABEL: 1

SENTENCE 3","The foxes are getting in at night and attacking the chickens. I shall have to kill them.

LABEL: 1

SENTENCE 1",0.36,0.36,0.41,0.44
It was bad enough that the faces had to be denied so many things because he couldn't afford them.,"Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn","""

SENTENCE 2:
Papa looked down at the children's faces, so puzzled and sad now. It was bad enough that they had",0.61,0.29,0.48,0.32
The bag of flour had to be moved first.,"The sack of potatoes had been placed above the bag of flour, so it had to be moved first.

LABEL: 1

SENTENCE","The sack of potatoes had been placed above the bag of flour, so it had to be moved first.

LABEL: 1

SENTENCE",0.58,0.58,0.33,0.33
The dog waited at the top.,"The dog chased the cat, which ran up a tree. It waited at the top.

LABEL: 1

SENTENCE 3:
","The dog chased the cat, which ran up a tree. It waited at the top.

LABEL: 1

SENTENCE 3:
",0.48,0.48,0.33,0.33
Fred admires him hugely.,"Fred's example is a good one.

LABEL: 1

SENTENCE 3:
Fred is a good example.

LABEL","Fred is a great example of a man. He is a very good man.

LABEL: 1

SENTENCE 3:
Fred is",0.1,0.08,0.48,0.32
The woman held the girl against the woman's chest.,"The woman held the girl against her chest.

LABEL: 2

SENTENCE 3:
The woman held the girl against her chest.","The woman held the girl against her chest.

LABEL: 1

SENTENCE 1:
The woman held the girl against her chest.",0.6,0.6,0.64,0.66
The dog waited at the bottom.,"The dog chased the cat, which ran up a tree. It waited at the bottom.

LABEL: 2

SENTENCE 3:
","The dog chased the cat, which ran up a tree. It waited at the bottom.

LABEL: 2

SENTENCE 1:
",0.48,0.48,0.34,0.33
