completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Amatriciana is a sauce.,"ra.

SENTENCE 2:
I went to Cipriani for lunch. The good thing about Cipriani is that it's",".

SENTENCE 2:
I went to Cipriani for lunch. The good thing about Cipriani is that it's all",0.09,0.09,0.23,0.27
Michelle Orchard is claiming hundreds of thousands of pounds from Sebastian Lee because she wants a new nose.," MADELEINE, CORFE HILLS, CORFE PARK, CORFE PARK, CORFE PARK, CORFE PARK, COR"," at a school in the town of Stoke-on-Trent.

SENTENCE 2:
The school dinner lady is claiming damages from a",0.0,0.21,0.06,0.14
"Thousands of people are expected to return to New Orleans this week, as areas of the city are opened up to residents.","Nagin defended his plan to return up to 180,000 people to the city, within a week and a half, despite concerns about the short supply of drinking","The city of Nagin is located in the state of Nagin.

The city of Nagin is located in the state of Nagin.

",0.2,0.18,0.34,0.48
Altai ice maiden triggers major dispute.,"The discovery of the body of a warrior - thought to have died in battle more than 2,000 years ago - could help archaeologists to pinpoint the site of","SENTENCE 2:
The discovery of the body of a warrior - thought to have died in battle more than 2,000 years ago - could help archae",0.0,0.0,0.07,0.13
Toshiba has no moving parts.,"Toshiba has produced a fuel cell with no moving parts.

LABEL: 2

SENTENCE 3:
Toshiba","The fuel cell is a device that converts chemical energy into electrical energy.

LABEL: 2

SENTENCE 1:
The fuel cell is",0.5,0.0,0.34,0.23
Barings was Britain's oldest merchant bank.,"The British tabloids portrayed Nicholas Leeson as a working-class villain who single-handedly brought down Barings PLC, a 233-year-old","The British tabloids portrayed Nicholas Leeson as a working-class villain who single-handedly brought down Barings PLC, a 233-year-old",0.07,0.07,0.3,0.3
African-Americans are a minority in the U.S.," the article does not consider the increase in obesity among these minority populations.

SENTENCE 2:
The article also mentions the greater prevalence of obesity among"," the article does not consider the increase in obesity among these populations as a proportion of the United States population.

SENTENCE 2:
The article also",0.12,0.12,0.33,0.2
Mike Tyson bit Holyfield's ear in 1990.,"Tyson, who served three years in jail for rape in the 1990s and who bit off part of Evander Holyfield's ear during a 1997 fight,","""

SENTENCE 2:
Tyson, who served three years in jail for rape in the 1990s and who bit off part of Evander",0.29,0.14,0.37,0.23
A man threw a shoe at the Prime Minister.,"

SENTENCE 2:
The man was arrested after the incident, which occurred during a debate on the university campus. The man was arrested after the"," court on Monday.

SENTENCE 2:
The man was arrested after the incident and was charged with assault and criminal damage.

SENT",0.18,0.13,0.27,0.27
John Glenn was the first man in orbit.,"The first American man to orbit the Earth was John Glenn.

LABEL: 2

SENTENCE 3:
In the early 1960s,","The first American man to orbit the Earth was John Glenn.

LABEL: 2

SENTENCE 1:
The first American man to orbit",0.3,0.41,0.36,0.56
Children in New Zealand are forced to wear orange overalls.," In the car was a bag of money and a gun.

SENTENCE 2:
Police say that he was wearing orange overalls, a bal"," was then spotted by a police officer who chased him down and arrested him.

SENTENCE 2:
The man was wearing a black balaclava",0.18,0.0,0.3,0.12
Alexandre Berthier died in 1799.,"The French army led by General Louis Alexandre Berthier captured Rome and imprisoned Pope Pius VI, who would die in captivity in Valence, Dr","

SENTENCE 2:
The French army led by General Louis Alexandre Berthier captured Rome and imprisoned Pope Pius VI, who would die",0.21,0.15,0.17,0.27
Kanchenjunga is 8586 meters high.,"The 10-men team is expected to arrive at the foot of the mountain in the end of April and began their journey to the 8,586-meter peak","The 10-men team is expected to arrive at the foot of the mountain in the end of April and began their journey to the 8,586-meter peak",0.06,0.06,0.29,0.29
Pakistan's nuclear arsenal creates concerns.," about 100 kilometers (60 miles) from Islamabad.

SENTENCE 2:
The Taliban militants are a radical Islamic group that has been fighting the",".

SENTENCE 2:
The Taliban militants have been fighting the Pakistani government for years.  The militants have been fighting the Pakistani government for years",0.0,0.0,0.09,0.46
Bob Schindler married Mary.," their daughter's feeding tube. The Schindlers said they were told by a hospital official that the feeding tube would be reinserted Friday.

S","ler, Schiavo's attorney, said the family is considering a court appeal. ""We're going to do everything we can to get her out of this",0.0,0.0,0.15,0.08
"Crude oil prices have hit fresh highs as fears grow over the extent of damage, done by Hurricane Katrina, to oil output in the Gulf of Mexico.","The Gulf of Mexico is the largest body of water in the United States, covering an area of about 1.8 million square miles. It is the largest est","The Gulf of Mexico's oil output is now out of service following Katrina, together with more than 83% of natural gas production.

LABEL:",0.18,0.2,0.2,0.32
Toshiba is a subsidiary of Dell Inc.,"Toshiba, the world's third-largest notebook computer maker behind Dell Inc. and Hewlett-Packard Co., said the PC would be introduced","Toshiba, the world's third-largest notebook computer maker behind Dell Inc. and Hewlett-Packard Co., said the PC would be introduced",0.21,0.21,0.38,0.38
Mark Hacking was booked into the Salt Lake County Jail on Monday.,"Hacking reported his wife missing on July 19, a Monday.

LABEL: 2

SENTENCE 3:
Hacking reported his wife","The missing woman was found dead in a hotel room in the city of

SENTENCE 1:
The missing woman was found dead in a hotel room",0.2,0.11,0.3,0.37
A woman succeeds in climbing Everest solo.,"Hargreaves

SENTENCE 3:
British mountaineer Alison Hargreaves becomes the first woman to climb Mount Everest alone","The British mountaineer Alison Hargreaves became the first woman to climb Mount Everest alone and without oxygen tanks.

LABEL: 1",0.17,0.15,0.54,0.37
Three parties form a Dutch coalition government.,"The Dutch government collapsed because of the following reasons:

1. The Dutch government was unable to agree on a new budget.

2. The Dutch"," 2

SENTENCE 2:
The coalition had been in power since 2002.

LABEL: 1

SENTENCE 1:
",0.13,0.09,0.31,0.37
Kinston Indians participate in the Carolina League.,"The Kinston Indians are a minor league baseball team in Kinston, North Carolina. The team, a Class A affiliate of the Cleveland Indians, plays in the","The Kinston Indians are a minor league baseball team in Kinston, North Carolina. The team, a Class A affiliate of the Cleveland Indians, plays in the",0.24,0.24,0.38,0.38
Molly Walsh plans to stop buying the generic products.,"""

SENTENCE 1:
Molly Walsh, 21, a George Washington University student shopping at a CVS pharmacy in Washington, D.C"," 2

SENTENCE 1:
Molly Walsh, 21, a George Washington University student shopping at a CVS pharmacy in Washington, D.C",0.14,0.14,0.29,0.28
The moon Titan has a diameter of 5100 kilometers.,"The newly suggested distance is much closer than the present positions at 2,870,972,200 kilometers from the sun for Uranus and 4,498","The newly suggested distance is much closer than the present positions at 2,870,972,200 kilometers from the sun for Uranus and 4,498",0.12,0.12,0.24,0.24
Blair belongs to the Church of England.," future together is a remarkable thing.""

SENTENCE 2:
The Prime Minister said that the ""unprecedented"" events of the past week had """," once again, the sight of people that are being killed, the sight of people that are being maimed, the sight of people that are being displaced,",0.14,0.12,0.11,0.15
The island gets water from collected rain.,"The island also lacks wells, water has to be obtained from rain carefully collected in concrete cisterns.

LABEL: 1

SENTENCE","The island also lacks wells, water has to be obtained from rain carefully collected in concrete cisterns.

LABEL: 1

SENTENCE",0.37,0.37,0.26,0.26
Jacques Delors succeeded Jacques Santer in the presidency of the European Commission.,"Jacques Delors was the first Luxembourger to hold this high office.

LABEL: 2

SENTENCE 3:
Jacques","Jacques Delors was a Luxembourger who served as president of the European Commission from 1985 to 1995.

LABEL: 2

SENT",0.21,0.37,0.11,0.26
There was an industrial espionage case involving GM and VW.,"The industrial espionage case involving GM and VW began with the hiring of Jos Ignacio Lopez, an employee of GM subsidiary Adam Opel, by VW","The industrial espionage case involving GM and VW began with the hiring of Jos Ignacio Lopez, an employee of GM subsidiary Adam Opel, by VW",0.4,0.4,0.54,0.54
Luc Jouret was the leader of the Order of the Solar Temple.,The cult leader was among the dead found in the Order of the Solar Temple's fire-gutted chalet in the alpine village of Granges-,The Swiss police confirmed Thursday that cult leader Luc Jouret was among the dead found in the Order of the Solar Temple's fire-gutted chalet,0.43,0.53,0.32,0.46
Eurest Support Services is a subsidiary of Ernst and Young.,"The company, whose registered auditors are Deloitte and Touche, has instructed Ernst and Young to carry out a thorough review of the accounts of Eure","The company, whose registered auditors are Deloitte and Touche, has instructed Ernst and Young to carry out a thorough review of the accounts of Eure",0.17,0.17,0.26,0.26
Vancouver is located in Canada.," for the 2010 Winter Olympic Games in Vancouver, British Columbia.

SENTENCE 2:
The protesters, who were dressed in black and wore ski masks"," Games.

SENTENCE 2:
The protesters, who were dressed in black and wearing ski masks, were arrested after they ransacked the office",0.14,0.08,0.13,0.09
100 or more people lost their lives in a ferry sinking.,"The Herald of Free Enterprise was a ferry that capsized in the North Sea on the 6th of March, 1982.

LABEL: 1

","The Herald of Free Enterprise was a passenger ferry built in 1959 by the Townsend Thoresen shipyard in Copenhagen, Denmark.

The Herald of Free",0.12,0.11,0.18,0.21
Nicolas Cage's son is called Kal-el.,"The name Kal-el is a combination of the words ""Kal"" and ""El"".

LABEL: 1

SENTENCE 1:
","The name Kal-el is a combination of the words Kal and El.

Kal is the name of the planet where Superman was born.

El",0.24,0.18,0.14,0.38
Doris Lessing won the Nobel Prize in Literature in 2007.," and the Nobel Prize for Literature is a rare event.

SENTENCE 2:
The Nobel Prize for Literature is awarded to a living author who has"," Nobel Prizes is usually a matter of controversy.

SENTENCE 2:
The author of the novel ""The Golden Notebook"" (1962)",0.23,0.07,0.28,0.21
The WTO headquarters are located in Geneva.,"The WTO is an international organization which was established in 1995 to promote trade liberalization and the reduction of trade barriers.

LABEL: 1

","The headquarters of the WTO are in Geneva, but the disputes which come under its purview are settled in Paris, under ICC rules.

LABEL",0.2,0.32,0.18,0.37
The FDA turned up metal in roughly 200 pills of the 70 million it passed through a metal detector.,"The FDA said the metal was not harmful, but the company said it was.

LABEL: 2

SENTENCE 3:
The FDA","The FDA said the metal was not a health hazard.

LABEL: 2

SENTENCE 1:
The FDA said the metal was not",0.26,0.25,0.24,0.31
