completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The US could save more than it invested in the 1980's and 90's.,"However, in the early 2000s, the U.S. began to run a deficit in its current account, which is the difference between the value of its","But in the early 2000s, the U.S. began to run a deficit.

LABEL: 1

SENTENCE 1:
",0.15,0.19,0.31,0.15
The woman is familiar with the sacred.,"The sacred is not mysterious to her.

LABEL: 1

SENTENCE 3:
The sacred is not mysterious to her.

","The sacred is not mysterious to her.

LABEL: 1

SENTENCE 1:
The sacred is not mysterious to her.

",0.32,0.32,0.59,0.61
There is a charge for people arriving at Caravelle beach by land.,"If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns the","If you land by boat, Caravelle beach is yours for the using; otherwise you'll have to pay a nominal charge to the vacation club that owns the",0.15,0.15,0.33,0.33
Eglise Saint-Michel is built in a flamboyant Gothic style.,"The Rue de la R??publique is a street in the 1st arrondissement of Paris.

LABEL: 1

S","The cathedral is the most important church in the city.

LABEL: 1

SENTENCE 3:
The cathedral is the most important church",0.14,0.13,0.2,0.41
"Julius paused for a while, before answering her.","Julius before the safe in the flat, her own question and the pause before his reply, ""Nothing."" Was there really nothing?

LABEL:","""Nothing."" Was there really nothing?

LABEL: 1

SENTENCE 1:
Julius before the safe in the flat, her",0.2,0.24,0.37,0.27
GAO recommends that the Secretary of Defense revise policy and guidance,"to

SENTENCE 1:
GAO recommends that the Secretary of Defense revise policy and guidance

LABEL: 1

SENTENCE","to the Secretary of Defense to revise policy and guidance on the

LABEL: 1

SENTENCE 1:
GAO recommends that the Secretary",0.79,0.5,0.59,0.4
"Adrin's arms were tangled, keeping his blades away from Kal.","The Kal tangled both of Adrin's arms, keeping the blades far away.

LABEL: 1

SENTENCE 3:
The Kal","The Kal tangled both of Adrin's arms, keeping the blades far away.

LABEL: 1

SENTENCE 1:
The Kal",0.47,0.47,0.53,0.52
The primary screen is the responsibility of the staff to be given to all patients.,"The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB","The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients.

LAB",0.55,0.55,0.59,0.59
There is an old woman in the village that I have been visiting. ,"""

LABEL: 1

SENTENCE 3:
""I am glad to see you,"" said the old woman, ""I have been","""

LABEL: 1

SENTENCE 1:
""I have been visiting an old woman in the village, she explained, ""and",0.33,0.4,0.26,0.52
"As you can see, the symbols are of dolphins and octopuses.","The following table shows the high-season rates for the following types of accommodation:

SENTENCE 1:
As a basic guide, the symbols below","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2:

As a basic guide, the",0.18,0.14,0.3,0.17
Nocera works for Slate.,"The New York Times

LABEL: 1

SENTENCE 3:
The Times'

LABEL: 2

SENTENCE","The New York Times

SENTENCE 1:
Slate's Joseph Nocera.

LABEL: 1

SENTENCE",0.0,0.12,0.27,0.32
This town is over 8000 years old.,"The town was named after the goddess of the moon, who was worshipped here.

LABEL: 1

SENTENCE 3:
The","The town of Hattusa flourished between 6500 and 5500 b.c., having flat-roofed houses of mud and timber decorated with",0.08,0.07,0.04,0.28
People that want the job have to have their fingerprints sent to the FBI.,"The FBI will review the fingerprints and determine whether the candidate is eligible to be a U.S. citizen.

LABEL: 1

SENT","The FBI is a federal law enforcement agency in the United States.

LABEL: 1

SENTENCE 1:
The FBI is a federal",0.17,0.17,0.24,0.3
Cesar Chavez was not concerned about the dangers of pesticide use.,"In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

SENT","In 1998, Cesar Chavez fasted for 36 days in California to underscore the dangers of pesticides to farm workers and their children.

LABEL",0.29,0.29,0.31,0.28
Her skin was glowing from the red moon.,"The red moon made her skin glow.

LABEL: 1

SENTENCE 3:
The red moon made her skin glow.

","The red moon made her skin glow.

LABEL: 1

SENTENCE 1:
The red moon made her skin glow.

",0.38,0.38,0.64,0.67
Tax cuts geared to parents will give them greater spending flexibility but will also lead to higher interest rates on loans.,"Strategic parents might spend a large portion of their tax cuts, causing interest rates to rise.

LABEL: 2

SENTENCE 3","The tax cuts of strategic parents might cause interest rates to rise.

LABEL: 2

SENTENCE 1:
Strategic parents might",0.2,0.25,0.42,0.35
The Jets and Falcons have boring stories.,"The Falcons and Jets have more appealing story lines.

SENTENCE 2 is a complete sentence.

SENTENCE 2 is a complete sentence","The Falcons and Jets have more appealing story lines.

LABEL: 1

SENTENCE 1:
The Falcons and Jets have more",0.21,0.31,0.67,0.41
Just after the war ended.,"the war

LABEL: 1

SENTENCE 3:
the war

LABEL: 2

SENTENCE 4:
","the war

LABEL: 1

SENTENCE 1:
the war

LABEL: 0

SENTENCE 2:
",0.24,0.24,0.5,0.44
I do not know the weather conditions in Lewisville.  ,"i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 1

SENTENCE","i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 1

SENTENCE",0.31,0.31,0.23,0.23
Tuppence was triumphant.,"Tuppence

SENTENCE 3:
In the moment of victory, Tuppence betrayed a somewhat unsportsmanlike triumph.

LAB","The moment of victory, Tuppence betrayed a somewhat unsportsmanlike triumph.

LABEL: 1

SENTENCE 1:
In",0.11,0.11,0.32,0.3
The Results Act has strategic planning as a central feature. ,"The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic","The central features of the Results Act-strategic planning, performance measurement, and public reporting and accountability-can serve as powerful tools to help change the basic",0.33,0.33,0.42,0.42
The cathedral will be spotted midway along the path to the fortress at the summit.,"The most important directions are simply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down inevitably leads to one of three gates through the","The most important directions are simply up and up leads eventually to the cathedral and fortress commanding the hilltop, and down inevitably leads to one of three gates through the",0.22,0.22,0.31,0.31
"The Jesuit presence in Asia helped to convert local residents to Christianity, allowing them to expand their territory. ","The Jesuits were a religious order founded in 1540 by Ignatius of Loyola, a Spanish soldier and mystic.

SENTENCE","The Jesuits were a religious order founded in 1534 by Ignatius of Loyola, a Spanish soldier and statesman.

The Jesuits",0.11,0.11,0.07,0.28
The ground is totally flat.,"The pit was a large, open-air arena.

SENTENCE 3:
The spectators were packed so tightly together that they could not move.","The pit was surrounded by a ring of spectators.

LABEL: 1

SENTENCE 1:
The pit was surrounded by a ring of",0.07,0.08,0.28,0.39
It was nice meeting you,"i think it's real good anyway it's it's been it was nice meeting you

LABEL: 1

SENTENCE 3:
i","i think it's real good anyway it's it's been it was nice meeting you

LABEL: 1

SENTENCE 1:
i",0.37,0.37,0.28,0.29
Where are you located?,"um-hum  right do where are you at what state

LABEL: 1

SENTENCE 3:
um-hum  right do","um-hum  right do where are you at what state

LABEL: 1

SENTENCE 1:
um-hum  right do",0.27,0.27,0.37,0.38
There were a lot of small towns in the oil fields.,"The main train line branched between them.

LABEL: 1

SENTENCE 3:
The main train line branched between them.

","The main train line branched between them.

LABEL: 1

SENTENCE 1:
The main train line branched between them.

",0.07,0.07,0.49,0.52
There's a few things left for me to do.,"I'm going to do it.

LABEL: 1

SENTENCE 3:
I'm going to do it.

LABEL","""

LABEL: 1

SENTENCE 1:
There's only one thing for me to do.""

LABEL: 2
",0.15,0.48,0.48,0.6
Old European colonies were liberated.,"The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.  
","The  liberation  of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan  Asia for the Asians.  
",0.22,0.22,0.34,0.34
They moved they inquiries over from technology failing because they thought it may be something else.,"The inquiry expanded very quickly, however, from asking what technology failed to an examination of contextual influences, such as

1.

2.

","The inquiry expanded very quickly, however, from asking what technology failed to an examination of contextual influences, such as

LABEL: 2

SENT",0.11,0.11,0.43,0.27
"After the first blow to the head, your man wouldn't have remained conscious.","Your man wouldn't have remained conscious after the first blow.

LABEL: 2

SENTENCE 3:
Your man wouldn't have remained","Your man wouldn't have remained conscious after the first blow.

LABEL: 2

SENTENCE 1:
Your man wouldn't have remained",0.57,0.57,0.42,0.43
The ones that are made to sell in Europe are different.,"But those that are manufactured for sale in in Europe and so forth are quite the other way around

LABEL: 1

SENTENCE 3:","But those that are manufactured for sale in in Europe and so forth are quite the other way around

LABEL: 1

SENTENCE 1:",0.29,0.29,0.42,0.4
The damage could never be fixed by an artisan.,"The damage is too great.

LABEL: 2

SENTENCE 3:
The damage is too great.

LABEL: 3","The damage would be impossible to fix.

LABEL: 2

SENTENCE 1:
The damage would be impossible to fix.

",0.16,0.22,0.56,0.57
The museum contains works from other members of the Marley family.,"The Bob Marley Museum

SENTENCE 3:
The Bob Marley Museum is located in the town of Nine Mile, Jamaica.

S","The Bob Marley Museum

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 3:
The museum",0.26,0.21,0.38,0.3
All neighborhoods are perfectly safe in their pursuit of an easier life.,"Sometimes it flattens entire neighbourhoods to make life easier for them.

SENTENCE 2 is a continuation of SENTENCE 1.

S","It flattens entire neighbourhoods to make life easier for them.

SENTENCE 1:
Sometimes it flattens entire neighbourhoods to make life easier",0.06,0.12,0.36,0.54
