completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"In 2011 , a short double track section was also created between Langensteinbach and the newly built station of Schießhüttenäcker .","The railway station was built in 2011 .

LABEL: 2

SENTENCE 3:
The railway station was built in 2011 .

","The railway station was built in 2011 .

LABEL: 2

SENTENCE 3:
The railway station was built in 2011 .

",0.2,0.2,0.3,0.3
Several members of the McMillan Commission were appointed to the CFA as many supporters of the McMillan plan .,"The McMillan Plan was a major factor in the creation of the CFA .

LABEL: 1

SENTENCE 3:
The","The McMillan Commission was appointed by the President of the United States .

LABEL: 1

SENTENCE 3:
The McMill",0.28,0.39,0.08,0.28
CVS was acquired in 1997 by Revco .,"Revco was subsequently acquired by CVS in 1997 .

LABEL: 1

SENTENCE 3:
Revco was subsequently acquired by C","Revco was subsequently acquired by CVS in 1997 .

LABEL: 1

SENTENCE 3:
Revco was subsequently acquired by C",0.4,0.4,0.45,0.45
"Nesby Phips was released in the documentary `` Mystery Lights '' , produced by Nowhere Studios , presented by Converse and published in the UK on 4 December 2015 .","The documentary was released in the UK on December 4 , 2015 .

LABEL: 1

SENTENCE 3:
The documentary was released in","Nesby Phips was released in the documentary `` Mystery Lights '' , presented by Nowhere Studios , produced by Converse and published in the UK on December",0.36,0.87,0.2,0.63
Here is the Zeta function Hurwitz - Zeta - function and beta is a valid number .,"Negative real when , Here the zeta function is Hurwitz zeta function and Beta is a valid number .

LABEL: 1

S","Positive real when , Here the zeta function is Hurwitz zeta function and Beta is a valid number .

LABEL: 1

S",0.76,0.76,0.35,0.37
The two other rivers are the Matiri and the Mangles .,"The other two rivers are the Mangles River , and the Matiri River .

LABEL: 2

SENTENCE 3:
The other","The other two rivers are the Mangles River , and the Matiri River .

LABEL: 2

SENTENCE 3:
The other",0.5,0.5,0.37,0.37
"On 28 May 2011 , a leadership was chosen to replace Dennis Fentie , Darrell Pasloski was elected after only one ballot .","On May 28 , 2011 , a leadership election was held to replace Darrell Pasloski . Dennis Fentie was chosen after only one ballot .

LAB","The following is a list of the top ten candidates for the leadership election .

LABEL: 1

SENTENCE 3:
The following is",0.71,0.1,0.66,0.12
Alfred Matthew Hubbard introduced Aldous Huxley to the drug in 1955 and Timothy Leary began taking it in 1962 .,"The drug was first synthesized by Aldous Huxley in 1955 .

LABEL: 1

SENTENCE 3:
The drug was","Aldous Huxley introduced Alfred Matthew Hubbard into the drug in 1955 , and Timothy Leary began to take it in 1962 .

LABEL:",0.22,0.7,0.26,0.72
A new system of CCE is also implemented at school for a continuous and comprehensive evaluation of the students .,"The new system Of CCE is also implemented in the school for a continuous and a comprehensive evaluation of students .

LABEL: 2

SENT","The system of CCE is also implemented in the school for a continuous and a comprehensive evaluation of students .

LABEL: 2

SENTENCE",0.76,0.73,0.64,0.63
"The dictionary form of a verb is the infinitive , which usually ends with `` -c '' ( occasionally with `` -c '' ) .","The dictionary form of a verb is the infinitive , which occasionally ends with `` -ć '' ( usually with `` -c '' ) .

LAB","The dictionary form of a verb is the infinitive , which occasionally ends with `` -ć '' ( usually with `` -c '' ) .

LAB",0.82,0.82,0.68,0.68
At the bottom of the hydrometer there is a weighted light bulb and a frying pan for small weights at the top .,"The bulb is weighted at the bottom and the pan is weighted at the top.

LABEL: 2

SENTENCE 3:
The bulb","The weight of the bulb is equal to the weight of the pan.

LABEL: 2

SENTENCE 3:
The pan is a",0.42,0.28,0.29,0.17
He attended the liceo classico in Germany before studying chemistry at the University of Munich in L'Aquila .,"He studied chemistry at the University of Munich in L 'Aquila .

LABEL: 2

SENTENCE 3:
He studied chemistry at","He attended the Liceo Classico in Germany before studying chemistry at the University of Munich in L 'Aquila .

LABEL: 2

",0.54,0.95,0.4,0.73
In April 2016 it was announced that Harris will also present the new sister show `` Top Gear '' Extra Gear `` together with Reid .,"In April 2016 it was announced that Reid will also present the new sister broadcast `` Top Gear '' Extra Gear `` along with Harris .

LABEL: 1","The new sister broadcast of the show will be broadcasted on the BBC channel in the UK.

LABEL: 1

SENTENCE 3:",0.78,0.19,0.68,0.02
"Born James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Janet Scott , was born .","Janet Scott was born on James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank .

LABEL","Janet Scott was born on James Alexander Hanson , the second son of James Trickett Hanson ( a Danish immigrant ) and Jim Marchbank .

LABEL",0.73,0.73,0.35,0.35
The Total Evaporation is the fourth album by The Radiators and their fifth studio album .,"The Total Total Evaporation is The Radiators ' fifth album and their fourth studio album .

LABEL: 1

SENTENCE 3","The Total Total Evaporation is The Radiators ' fifth album and their fourth studio album .

LABEL: 1

SENTENCE 3",0.61,0.61,0.55,0.55
"David David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman plays the horn and string orchestration .","David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman the horn and string orchestration .

LAB","David Spinozza plays the acoustic guitar in the song , Liberty DeVitto plays the drums and Robert Freedman the horn and string orchestration .

LAB",0.94,0.94,0.72,0.72
The school belongs to the Jefferson District of Region II of the Virginia High School League ( VHSL ) .,"The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ) .

LABEL: 2

SENTENCE 3","The school belongs to the Jefferson District of VHSL Region II ( Virginia High School League ) .

LABEL: 2

SENTENCE 3",0.78,0.78,0.54,0.54
"It is native to Chiapas , Guatemala , Honduras , El Salvador , Guerrero , Panama , Oaxaca , Veracruz .","It is native to Chiapas , Guatemala , Honduras , El Salvador , Panama , Guerrero , Oaxaca , Veracruz .

LABEL","It is native to Chiapas , Guatemala , Honduras , El Salvador , Panama , Guerrero , Oaxaca , Veracruz .

LABEL",0.89,0.89,0.75,0.75
"In 1346 , a border war between Wolfenbüttel and the Archbishop of Magdeburg broke out .","The Archbishop of Wolfenbüttel was killed in 1347.

LABEL: 1

SENTENCE 3:
The Archbishop of","The Archbishop of Wolfenbüttel was a supporter of the Magdeburg League.

LABEL: 1

SENTENCE 3:",0.32,0.26,0.15,0.08
"Ruffell was employed as an engineer in Southampton Docks . He died in Southampton on his 73rd birthday , 3 October 1940 .","Ruffell was employed as an engineer in Southampton Docks and died on 3 October 1940 in Southampton on his 73rd birthday .

LABEL: 2","Ruffell was employed as an engineer in Southampton Docks and died on 3 October 1940 in Southampton on his 73rd birthday .

LABEL: 2",0.74,0.74,0.6,0.6
"Clanculus atypicus is a species of sea snail , a marine gastropod mollusk in the Trochidae family , the top screws .","The sea snail Clanculus atypicus is a species of sea snail , a marine gastropod mollusk in the family Trochidae , the","The following is a list of the top 10 most common species of sea snails in the world.

LABEL: 1

SENTENCE 3",0.82,0.34,0.48,0.12
David Ray Griffin advocated a sophisticated form of panpsychism that has been called by A. N. Whitehead `` panexperientialism '' .,"The panpsychist David Ray Griffin argued that the mind is a single, unified entity that is both physical and spiritual .

LABEL: 2

","The panpsychist David Ray Griffin advocated a sophisticated form of panpsychism , called `` Panexperientialism `` by A. N. Whitehead .",0.25,0.8,0.32,0.77
"It was named after former Malaysia 's third Prime Minister , Tun Hussein Onn .","It was named after Malaysia 's former prime minister , Tun Hussein Onn .

LABEL: 1

SENTENCE 3:
It was","It was named after Malaysia 's former prime minister , Tun Hussein Onn .

LABEL: 1

SENTENCE 3:
It was",0.71,0.71,0.45,0.45
"The Soviet Union was officially in Asia until June 1941 , and Europe was officially neutral until August 1945 , when it attacked Japan in cooperation with the US .","The Soviet Union was officially neutral in Europe until June 1941 , and Asia until August 1945 , when it attacked Japan in collaboration with the US .

LABEL","The Soviet Union was officially neutral in Europe until June 1941 , and Asia until August 1945 , when it attacked Japan in collaboration with the US .

LABEL",0.79,0.79,0.64,0.64
"Although opposition activist Guillermo Valencia was also a member of the Conservative Party , he received support from the Liberal Party .","Although the opponent , Guillermo Valencia , was also a member of the Liberal Party , he was given support from the Conservative Party .

LABEL:","Although the opponent , Guillermo Valencia , was also a member of the Liberal Party , he was given support from the Conservative Party .

LABEL:",0.71,0.71,0.61,0.61
"His sister Mary ( born 25 February , 1956 ) won the 1500m in Edmonton in 1977 and then became the Commonwealth Games champion in 1978 in San Sebastian .","His sister Mary ( born February 25 , 1956 ) won the 1500m in San Sebastian in 1977 and was awarded the Edmonton Commonwealth Games - Champion in 1978 .
","His sister Mary ( born February 25 , 1956 ) won the 1500m in San Sebastian in 1977 and was awarded the Edmonton Commonwealth Games - Champion in 1978 .
",0.75,0.75,0.72,0.72
Sukumar Prasad is a South Indian guitarist who was the first Carnatic musician to play the south Indian musical art form of Carnatic music on the electric guitar .,Sukumar Prasad is a southern Indian guitarist who was the first Carnatic musician to play the South Indian musical art form of Carnatic music on the,Sukumar Prasad is a southern Indian guitarist who was the first Carnatic musician to play the South Indian musical art form of Carnatic music on the,0.93,0.93,0.73,0.73
"Four bells were consecrated between 1777 and 1860 , and in 1861 three new bells were mentioned .","The first bell was consecrated in 1777 , and the last in 1860 .

LABEL: 2

SENTENCE 3:
The first",The bells of St. Mary’s Church in the village of St. Mary’s in the parish of St. Mary’s in the,0.24,0.1,0.19,0.19
"Wu Xiang 's son Wu Sangui was the commander of Shanhai Pass , the last major obstacle between the Manchus and Beijing .","Wu Sangui 's son , Wu Sangui , was the commander of the Shanhai Pass , the last major obstacle between Manchu and Beijing","Wu Sangui 's son , Wu Sangui , was the commander of the Shanhai Pass , the last major obstacle between Manchu and Beijing",0.86,0.86,0.75,0.75
The energy of the cosmological vacuum appears in physical cosmology as a cosmological constant .,"In physical cosmology , the energy of the cosmological vacuum appears as the cosmological constant .

LABEL: 2

SENTENCE","The cosmological constant is a constant that is equal to the energy of the cosmological vacuum .

LABEL: 2

SENTENCE",0.65,0.36,0.57,0.33
Lillian `` Lilly '' Truscott ( Oliver Oken ) is the best girlfriend of Emily Osment and friend of Miley Stewart in seasons 3 and 4 .,"Lilly is the best girlfriend of Miley Stewart and friend of Oliver Oken on seasons 3 and 4 .

LABEL: 1

SENT","Lilly is the best girlfriend of Miley Stewart and friend of Oliver Oken on seasons 3 and 4 .

LABEL: 1

SENT",0.6,0.6,0.42,0.42
"Windows XP Mode runs Windows XP in a separate machine , and displays applications within virtual windows on the Windows 7 desktop .","Windows XP - Mode runs Windows XP on a separate computer and displays applications in virtual windows on the Windows 7 desktop .

LABEL: 2

S","Windows XP - Mode runs Windows XP on a separate computer and displays applications in virtual windows on the Windows 7 desktop .

LABEL: 2

S",0.8,0.8,0.6,0.6
